"contestKey","contestLongName","districtKey","districtName","numbertoElect","termYears","isQuestion","countiesParticipating","countiesReported","precinctsParticipating","precinctsReported","precinctsReportedPercent","jurisdictionKey","jurisdictionName","isWriteIn","choiceKey","choiceName","partyKey","partyDisplayorder","partyShortName","totalVotes","jurisdictionVotes","choicePollingPlaceVotes","choiceEarlyVotes","choiceProvisionalVotes","choiceMaricopaVotes"
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,49,49,100,2,"Cochise","false",6391,"McSally, Martha",9,NA,"REP",26928,26928,7042,19111,775,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,71,71,100,3,"Coconino","false",6391,"McSally, Martha",9,NA,"REP",19079,19079,5266,13577,236,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,39,39,100,4,"Gila","false",6391,"McSally, Martha",9,NA,"REP",12179,12179,1985,9849,345,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,22,22,100,5,"Graham","false",6391,"McSally, Martha",9,NA,"REP",6870,6870,2090,4706,74,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,8,8,100,6,"Greenlee","false",6391,"McSally, Martha",9,NA,"REP",1416,1416,378,984,54,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,11,11,100,7,"La Paz","false",6391,"McSally, Martha",9,NA,"REP",2905,2905,988,1917,0,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,743,743,100,8,"Maricopa","false",6391,"McSally, Martha",9,NA,"REP",628709,628709,0,0,0,628709
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,24,24,100,9,"Mohave","false",6391,"McSally, Martha",9,NA,"REP",50208,50208,15434,34029,745,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,14,14,100,10,"Navajo","false",6391,"McSally, Martha",9,NA,"REP",18767,18767,6304,12349,114,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,249,249,100,11,"Pima","false",6391,"McSally, Martha",9,NA,"REP",152340,152340,31469,120871,0,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,102,102,100,12,"Pinal","false",6391,"McSally, Martha",9,NA,"REP",63782,63782,14242,46517,3023,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,24,24,100,13,"Santa Cruz","false",6391,"McSally, Martha",9,NA,"REP",3827,3827,950,2677,200,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,45,45,100,14,"Yavapai","false",6391,"McSally, Martha",9,NA,"REP",65125,65125,10942,53994,189,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,44,44,100,15,"Yuma","false",6391,"McSally, Martha",9,NA,"REP",22189,22189,4385,17804,0,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,1489,1489,100,0,"State","true",7087,"Pearce, Jeff",1,NA,"IND",0,0,0,0,0,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,44,44,100,1,"Apache","true",7087,"Pearce, Jeff",1,NA,"IND",0,0,0,0,0,0
1693,"U.S. Senator",1,"Federal Statewide",1,6,"false",15,15,49,49,100,2,"Cochise","true",7087,"Pearce, Jeff",1,NA,"IND",0,0,0,0,0,0
