"GEOID","Total","Hispanic","pct_Hispanic"
"040131130002",733,444,0.605729877216917
"040131131001",927,717,0.773462783171521
"040131131002",2124,1761,0.82909604519774
"040131132011",1195,400,0.334728033472803
"040131132012",1823,102,0.0559517279210093
"040131132021",1022,315,0.308219178082192
"040131132022",1107,254,0.229448961156278
"040131132031",1968,552,0.280487804878049
"040131132032",810,187,0.230864197530864
"040131133001",1478,446,0.301759133964817
"040131133002",1673,339,0.202630005977286
"040131133003",2099,641,0.305383515959981
"040131134001",286,202,0.706293706293706
"040131135011",2096,361,0.172232824427481
"040131135012",2886,1013,0.351004851004851
"040131135021",3033,874,0.288163534454336
"040131136011",2492,1196,0.479935794542536
"040131136012",2000,275,0.1375
"040131136021",1965,587,0.298727735368957
"040131136022",1990,841,0.422613065326633
"040131137001",402,0,0
"040131137002",1275,1106,0.867450980392157
"040131137003",1595,1024,0.642006269592477
"040131137004",2646,1045,0.394935752078609
"040131137005",2633,1164,0.4420812761109
"040131138011",1202,738,0.613976705490849
"040131138012",734,141,0.192098092643052
"040131138021",0,0,NA
"040131139001",976,251,0.257172131147541
"040131140001",1604,1318,0.821695760598504
"040131140002",349,0,0
"040131141001",1893,1410,0.744849445324881
"040131142001",1471,440,0.299116247450714
"040131143011",665,442,0.664661654135338
"040131143021",1497,692,0.462257849031396
"040131143022",1665,1062,0.637837837837838
"040131144011",1800,463,0.257222222222222
"040131144021",730,211,0.289041095890411
"040131144022",1188,195,0.164141414141414
"040131145001",1839,72,0.0391517128874388
"040131145002",395,35,0.0886075949367089
"040131145003",1375,364,0.264727272727273
"040131146001",1639,121,0.0738255033557047
"040131147031",1547,494,0.319327731092437
"040131147032",3192,2049,0.641917293233083
"040131148001",1767,477,0.269949066213922
"040131148002",2103,477,0.226818830242511
"040131149001",983,337,0.342828077314344
"040131149002",1381,418,0.302679217958001
"040131152001",701,522,0.744650499286733
"040131152002",970,466,0.480412371134021
"040131152003",1012,486,0.480237154150198
"040131153001",2155,740,0.34338747099768
"040131153002",967,282,0.291623578076525
"040131154001",1235,230,0.186234817813765
"040131154002",1210,148,0.122314049586777
"040131155001",1762,248,0.140749148694665
"040131155002",1937,361,0.186370676303562
"040131156001",4719,1925,0.407925407925408
"040131157001",2567,310,0.120763537202961
"040131157002",2751,118,0.0428934932751727
"040131157003",1931,603,0.312273433454169
"040131158011",2314,597,0.257994814174589
"040131158012",2225,218,0.0979775280898876
"040131158021",2405,381,0.158419958419958
"040131158022",1341,481,0.35868754660701
"040131159001",2021,317,0.156853043047996
"040131159002",3710,1455,0.392183288409704
"040131160001",1009,804,0.796828543111992
"040131160002",2938,1538,0.523485364193329
"040131160003",1790,612,0.341899441340782
"040131161001",1961,780,0.397756246812851
"040131161002",1215,332,0.273251028806584
"040131161003",436,120,0.275229357798165
"040131162021",1986,335,0.168680765357503
"040131162022",2106,657,0.311965811965812
"040131162023",1094,235,0.214808043875686
"040131162024",537,91,0.169459962756052
"040131162031",1177,311,0.264231096006797
"040131162032",1895,929,0.49023746701847
"040131162033",1779,1202,0.67566048341765
"040131162041",1475,581,0.393898305084746
"040131162042",1214,473,0.389621087314662
"040131162043",1000,131,0.131
"040131162051",1811,750,0.41413583655439
"040131162052",1050,631,0.600952380952381
"040131162053",1918,1190,0.62043795620438
"040131163001",2852,743,0.260518934081346
"040131163002",2269,546,0.24063464081093
"040131163003",1954,1250,0.63971340839304
"040131164001",1583,257,0.162349968414403
"040131164002",1197,237,0.197994987468672
"040131164003",2908,925,0.31808803301238
"040131165001",2564,104,0.0405616224648986
"040131165002",2197,187,0.0851160673645881
"040131165003",1016,190,0.187007874015748
"040131166021",5328,2019,0.378941441441441
"040131166022",3154,1028,0.325935320228282
"040131166031",4434,2574,0.580514208389716
"040131166032",2208,1383,0.626358695652174
"040131166041",2208,1248,0.565217391304348
"040131166042",2756,1872,0.679245283018868
"040131166051",1779,1183,0.664980326025857
"040131166052",4658,2576,0.553027050236153
"040131166061",1532,523,0.341383812010444
"040131166062",2042,1108,0.542605288932419
"040131166063",3122,1164,0.372837924407431
"040131166071",2992,1560,0.521390374331551
"040131166081",2401,1313,0.546855476884631
"040131166082",1396,609,0.436246418338109
"040131166091",1486,1112,0.748317631224764
"040131166092",2939,1863,0.633889077917659
"040131166101",1578,1089,0.690114068441065
"040131166102",3870,2224,0.574677002583979
"040131166111",1747,1210,0.692615912993704
"040131166112",1962,999,0.509174311926605
"040131166121",3066,1358,0.442922374429224
"040131166122",785,358,0.456050955414013
"040131166123",1737,1076,0.619458837075417
"040131166131",2677,1562,0.583488980201718
"040131166132",1757,1020,0.58053500284576
"040131166133",2645,1635,0.618147448015123
"040131167021",2253,486,0.215712383488682
"040131167022",1983,291,0.146747352496218
"040131167023",3108,777,0.25
"040131167024",1042,885,0.849328214971209
"040131167025",1003,302,0.301096709870389
"040131167031",2693,923,0.342740438173041
"040131167032",2043,1109,0.54282917278512
"040131167041",1691,1593,0.942046126552336
"040131167042",3065,1704,0.555954323001631
"040131167043",2636,1896,0.719271623672231
"040131167071",1753,1240,0.707358813462636
"040131167072",1084,940,0.867158671586716
"040131167081",1501,1501,1
"040131167082",1149,1114,0.969538729329852
"040131167083",1332,778,0.584084084084084
"040131167084",1385,1301,0.939350180505415
"040131167091",1092,909,0.832417582417582
"040131167092",745,608,0.816107382550336
"040131167101",1415,1207,0.853003533568905
"040131167102",1579,1469,0.930335655478151
"040131167103",1753,1315,0.750142612664005
"040131167111",589,476,0.808149405772496
"040131167112",1534,1431,0.932855280312907
"040131167121",2536,2197,0.866324921135647
"040131167122",1874,1358,0.724653148345784
"040131167123",2795,2028,0.725581395348837
"040131167131",972,819,0.842592592592593
"040131167132",909,768,0.844884488448845
"040131167133",1297,1279,0.986121819583655
"040131167134",2019,1459,0.722634967805844
"040131167135",1534,979,0.638200782268579
"040131167141",1807,1500,0.830105146651909
"040131167142",1947,1748,0.89779147406266
"040131167151",1097,896,0.816773017319964
"040131167152",1042,892,0.856046065259117
"040131167171",2108,1761,0.8353889943074
"040131167172",2021,1435,0.710044532409698
"040131167181",2691,1955,0.726495726495726
"040131167191",2210,1703,0.770588235294118
"040131167192",1260,1029,0.816666666666667
"040131167193",1555,1366,0.878456591639871
"040131167194",1669,1413,0.846614739364889
"040131167201",1636,1268,0.775061124694376
"040131167202",1280,684,0.534375
"040131167203",1103,1004,0.910244786944696
"040131167211",1965,1890,0.961832061068702
"040131167212",1513,1325,0.875743555849306
"040131167251",1105,1089,0.98552036199095
"040131167252",844,605,0.716824644549763
"040131167253",1422,1422,1
"040131167254",1586,1527,0.962799495586381
"040131167271",2370,2031,0.856962025316456
"040131167272",1454,1425,0.980055020632737
"040131167281",1515,1421,0.937953795379538
"040131167282",1996,1811,0.907314629258517
"040131167283",1335,1225,0.917602996254682
"040131167291",1225,1139,0.929795918367347
"040131167292",2033,1818,0.894244958189867
"040131167293",1038,974,0.938342967244701
"040131167301",1909,1759,0.921424829753798
"040131167311",2022,1762,0.871414441147379
"040131167312",1314,1195,0.909436834094368
"040131167321",3176,1290,0.406171284634761
"040131167322",1006,537,0.533797216699801
"040131167331",355,322,0.907042253521127
"040131168001",1066,263,0.24671669793621
"040131168002",1600,1043,0.651875
"040131169001",2351,225,0.0957039557635049
"040131170001",1555,803,0.516398713826367
"040131170002",1835,543,0.29591280653951
"040131170003",2187,1633,0.7466849565615
"040131171001",1734,1487,0.857554786620531
"040131171002",749,393,0.524699599465955
"040131172001",364,0,0
"040131172002",802,132,0.164588528678304
"040131173001",562,61,0.108540925266904
"040131173002",629,24,0.0381558028616852
"040132168061",1636,1564,0.9559902200489
"040132168062",1608,1444,0.898009950248756
"040132168071",2113,2025,0.958353052531945
"040132168072",2009,1901,0.946241911398706
"040132168073",1153,1104,0.957502168256722
"040132168091",2310,2243,0.970995670995671
"040132168092",945,880,0.931216931216931
"040132168093",1936,1911,0.987086776859504
"040132168101",1353,1300,0.960827790096083
"040132168131",1632,1574,0.964460784313726
"040132168132",722,722,1
"040132168133",792,792,1
"040132168134",1014,1014,1
"040132168161",2134,1942,0.910028116213683
"040132168162",1492,1390,0.931635388739946
"040132168163",2328,2305,0.990120274914089
"040132168181",957,957,1
"040132168182",1853,1616,0.87209929843497
"040132168183",1915,1826,0.953524804177546
"040132168184",810,810,1
"040132168185",1593,1558,0.978028876333961
"040132168191",2849,2849,1
"040132168192",1933,1804,0.933264355923435
"040132168193",1567,1567,1
"040132168201",1123,1081,0.96260017809439
"040132168202",1900,1731,0.911052631578947
"040132168203",1432,1288,0.899441340782123
"040132168211",1158,1158,1
"040132168212",1301,1260,0.968485780169101
"040132168213",2170,2128,0.980645161290323
"040132168214",1317,1317,1
"040132168221",1633,1500,0.91855480710349
"040132168222",1371,1327,0.967906637490883
"040132168223",1223,1223,1
"040132168261",950,918,0.966315789473684
"040132168262",1985,1942,0.978337531486146
"040132168263",768,746,0.971354166666667
"040132168264",914,872,0.954048140043764
"040132168291",1546,1531,0.990297542043984
"040132168292",2229,2211,0.991924629878869
"040132168293",1146,1124,0.980802792321117
"040132168301",1436,1373,0.956128133704735
"040132168302",1503,1441,0.958749168330007
"040132168311",1237,1050,0.848827809215845
"040132168312",1725,1614,0.935652173913043
"040132168321",1078,1026,0.951762523191095
"040132168322",832,810,0.973557692307692
"040132168331",1654,1542,0.932285368802902
"040132168332",1521,1464,0.962524654832347
"040132168333",1662,1460,0.878459687123947
"040132168341",920,834,0.906521739130435
"040132168342",1161,991,0.853574504737295
"040132168351",1743,1629,0.934595524956971
"040132168352",745,725,0.973154362416107
"040132168361",1904,1805,0.948004201680672
"040132168362",1907,1849,0.969585736759308
"040132168371",1513,1414,0.934567085261071
"040132168372",1644,1429,0.869221411192214
"040132168373",1867,1803,0.965720407070166
"040132168381",1829,1774,0.969928922908693
"040132168382",1053,1004,0.95346628679962
"040132168383",1894,1655,0.873812038014784
"040132168391",1293,1211,0.936581593194122
"040132168392",1268,1254,0.988958990536278
"040132168393",1475,1386,0.939661016949152
"040132168401",2478,2395,0.966505246166263
"040132168402",1166,1154,0.989708404802744
"040132168403",1212,1212,1
"040132168411",1125,1091,0.969777777777778
"040132168412",2472,2324,0.940129449838188
"040132168421",1291,1252,0.969790859798606
"040132168422",2483,2229,0.897704389850987
"040132168431",402,355,0.883084577114428
"040132168432",807,792,0.981412639405205
"040132168433",1991,1887,0.94776494224008
"040132168441",1568,1435,0.915178571428571
"040132168442",2241,2188,0.976349843819723
"040132168451",1086,960,0.883977900552486
"040132168452",1162,1044,0.898450946643718
"040132168461",1624,1509,0.929187192118227
"040132168462",2440,2282,0.935245901639344
"040132168463",1354,1181,0.872230428360414
"040132168464",1793,1721,0.959843837144451
"040132168471",2814,2565,0.911513859275053
"040132168472",4140,3969,0.958695652173913
"040132168481",1972,1885,0.955882352941177
"040132168482",1598,1512,0.946182728410513
"040132168483",2619,2515,0.960290187094311
"040132168491",1193,1142,0.957250628667225
"040132168492",804,804,1
"040132168493",1623,1523,0.938385705483672
"040132168494",2757,2725,0.988393180993834
"040132168501",553,371,0.670886075949367
"040132168502",1963,1778,0.905756495160469
"040132168503",1529,1203,0.786788750817528
"040132168511",517,462,0.893617021276596
"040132168512",1389,1366,0.983441324694024
"040132168513",955,915,0.958115183246073
"040132168514",915,879,0.960655737704918
"040132168521",2134,1852,0.867853795688847
"040132168522",1114,1025,0.920107719928187
"040132168531",1519,1390,0.915075707702436
"040132168532",1093,1093,1
"040132168533",1173,1122,0.956521739130435
"040132168534",1113,1050,0.943396226415094
"040132169011",1350,1251,0.926666666666667
"040132169012",1363,1327,0.973587674247982
"040132169013",214,214,1
"040132169021",1895,1795,0.947229551451187
"040132169022",1962,1842,0.938837920489297
"040132170011",638,618,0.968652037617555
"040132170012",783,783,1
"040132170013",950,936,0.985263157894737
"040132170014",381,365,0.958005249343832
"040132170015",762,762,1
"040132170016",1278,1278,1
"040132170021",1482,1198,0.808367071524966
"040132170022",1541,1376,0.892926670992862
"040132170023",1519,1365,0.898617511520737
"040132170024",1245,1111,0.892369477911647
"040132171011",932,690,0.740343347639485
"040132171012",738,600,0.813008130081301
"040132171013",882,768,0.870748299319728
"040132171021",1305,1138,0.872030651340996
"040132171022",1660,1565,0.942771084337349
"040132172011",478,470,0.98326359832636
"040132172012",1013,757,0.747285291214215
"040132172031",1144,1053,0.920454545454545
"040132172032",860,813,0.945348837209302
"040132172033",539,531,0.985157699443414
"040132172034",1109,918,0.827772768259693
"040132172041",889,768,0.863892013498313
"040132172042",1710,1011,0.591228070175439
"040132172043",932,870,0.933476394849785
"040132173001",1633,1409,0.862829148805879
"040132173002",763,741,0.971166448230668
"040132173003",997,842,0.844533600802407
"040132174001",531,385,0.725047080979284
"040132174002",842,788,0.935866983372922
"040132174003",541,533,0.985212569316081
"040132174004",1417,1324,0.934368383909668
"040132175011",1098,965,0.878870673952641
"040132175012",1222,277,0.226677577741408
"040132175013",1743,773,0.443488238668962
"040132175021",646,585,0.905572755417957
"040132175022",1127,852,0.755989352262644
"040132175023",1175,1139,0.96936170212766
"040132176001",1814,1475,0.813120176405733
"040132176002",1261,1122,0.889770023790642
"040132176003",1997,1239,0.620430645968953
"040132177001",2612,2203,0.843415007656968
"040132177002",1351,869,0.643227239082161
"040132177003",1443,1262,0.874566874566875
"040132178001",1740,1408,0.809195402298851
"040132178002",1696,1638,0.965801886792453
"040132178003",2119,1653,0.780084945729117
"040132178004",1316,1316,1
"040132179001",2046,1777,0.86852394916911
"040132179002",908,756,0.832599118942731
"040132179003",1283,1050,0.818394388152767
"040132180001",1225,1026,0.837551020408163
"040132180002",1690,962,0.569230769230769
"040132180003",1161,882,0.75968992248062
"040132180004",1689,1488,0.880994671403197
"040132181001",718,571,0.795264623955432
"040132181002",1487,919,0.618022864828514
"040132182001",1815,1190,0.65564738292011
"040132182002",2406,1518,0.630922693266833
"040132182003",1816,1221,0.672356828193833
"040132182004",1872,826,0.441239316239316
"040132183001",1741,1625,0.933371625502585
"040132183002",705,630,0.893617021276596
"040132183003",1891,1690,0.893707033315706
"040133184001",1988,1002,0.504024144869215
"040133184002",1761,1189,0.675184554230551
"040133184003",1029,432,0.419825072886297
"040133185011",1938,1381,0.712590299277606
"040133185012",971,654,0.673532440782698
"040133185013",844,726,0.860189573459716
"040133187001",2219,1846,0.83190626408292
"040133187002",1121,998,0.890276538804639
"040133188001",1294,1070,0.826893353941267
"040133188002",1960,1429,0.729081632653061
"040133188003",771,667,0.865110246433204
"040133188004",2297,1626,0.707879843273835
"040133189001",2584,1704,0.659442724458204
"040133189002",1475,1247,0.845423728813559
"040133189003",1595,1284,0.805015673981191
"040133189004",947,733,0.7740232312566
"040133190001",2496,2139,0.856971153846154
"040133190002",1068,984,0.921348314606742
"040133190003",645,586,0.908527131782946
"040133190004",4521,3644,0.806016368060164
"040133191011",2084,1711,0.821017274472169
"040133191012",1261,791,0.627279936558287
"040133191031",2791,2476,0.88713722680043
"040133191032",574,441,0.768292682926829
"040133191033",1878,1556,0.828541001064963
"040133191041",1369,1232,0.899926953981008
"040133191042",2296,2124,0.925087108013937
"040133191043",841,513,0.609988109393579
"040133191044",1318,1261,0.956752655538695
"040133192011",1706,1067,0.625439624853458
"040133192012",1864,1048,0.562231759656652
"040133192013",577,354,0.613518197573657
"040133192014",1399,1103,0.788420300214439
"040133192021",1436,1094,0.761838440111421
"040133192022",1922,1552,0.807492195629553
"040133193001",2995,2033,0.678797996661102
"040133194011",631,631,1
"040133194012",2024,1665,0.822628458498024
"040133194013",1719,1393,0.810354857475276
"040133194014",1391,941,0.676491732566499
"040133194015",672,596,0.886904761904762
"040133194021",1959,1677,0.856049004594181
"040133194022",2060,1729,0.839320388349515
"040133194031",1592,1427,0.896356783919598
"040133194032",1023,986,0.963831867057674
"040133194033",1115,719,0.644843049327354
"040133194034",781,607,0.777208706786172
"040133194041",1782,1498,0.840628507295174
"040133194042",1827,1564,0.856048166392994
"040133195001",1329,1012,0.761474793077502
"040133195002",808,808,1
"040133195003",1332,1296,0.972972972972973
"040133195004",2706,1751,0.647080561714708
"040133196001",1230,1154,0.938211382113821
"040133196002",988,885,0.895748987854251
"040133196003",1832,1426,0.778384279475983
"040133196004",2008,1348,0.671314741035857
"040133197031",2000,1251,0.6255
"040133197032",683,655,0.95900439238653
"040133197033",1833,1632,0.890343698854337
"040133197041",1556,1129,0.725578406169666
"040133197051",1952,1166,0.597336065573771
"040133197052",792,663,0.837121212121212
"040133197053",701,629,0.897289586305278
"040133197061",1679,247,0.14711137581894
"040133197062",1081,1047,0.96854764107308
"040133197063",2863,1601,0.559203632553266
"040133198001",1523,953,0.625738673670387
"040133198002",445,404,0.907865168539326
"040133198003",452,352,0.778761061946903
"040133198004",1983,1196,0.603126575895108
"040133198005",1329,1138,0.856282919488337
"040133198006",691,628,0.908827785817656
"040133199021",1563,1339,0.856685860524632
"040133199022",1288,964,0.748447204968944
"040133199031",2066,1807,0.874636979670862
"040133199032",1195,761,0.636820083682008
"040133199033",1141,1087,0.952673093777388
"040133199034",2177,1426,0.655029857602205
"040133199041",2098,1635,0.779313632030505
"040133199042",1226,966,0.787928221859706
"040133199043",1632,1287,0.788602941176471
"040133199051",2066,1650,0.79864472410455
"040133199052",1334,1279,0.958770614692654
"040133199053",1149,750,0.652741514360313
"040133199054",839,682,0.812872467222884
"040133199061",2058,1692,0.822157434402332
"040133199062",1236,1163,0.940938511326861
"040133199071",863,825,0.955967555040556
"040133199072",1519,1455,0.957867017774852
"040133199081",2322,1707,0.735142118863049
"040133199091",2448,2111,0.86233660130719
"040133199101",2816,2462,0.874289772727273
"040133199102",2078,1763,0.848411934552454
"040133200011",2801,1982,0.707604426990361
"040133200012",1319,1010,0.765731614859742
"040133200013",2107,1822,0.864736592311343
"040133200014",1072,645,0.601679104477612
"040133200021",1326,543,0.409502262443439
"040133200022",1788,413,0.230984340044743
"040133200023",1302,407,0.312596006144393
"040133200024",1756,930,0.529612756264237
"040133200071",1135,374,0.329515418502203
"040133200072",2040,1481,0.725980392156863
"040133200073",3190,2423,0.759561128526646
"040133200074",1123,780,0.694568121104185
"040133201001",1173,1068,0.910485933503836
"040133201002",1463,1173,0.801777170198223
"040134201041",2921,2374,0.812735364601164
"040134201042",2627,1995,0.75942139322421
"040134201051",1655,1521,0.919033232628399
"040134201052",2210,1946,0.880542986425339
"040134201053",1715,1587,0.92536443148688
"040134201071",2113,2032,0.961665877898722
"040134201072",2140,2042,0.954205607476636
"040134201073",2189,2021,0.923252626770215
"040134201081",1509,1352,0.895957587806494
"040134201091",2723,2496,0.916636063165626
"040134201092",1861,1760,0.945728103170339
"040134201101",2889,2288,0.791969539633091
"040134201102",2354,2102,0.892948173322005
"040134201111",1461,1125,0.770020533880904
"040134201112",1274,1219,0.956828885400314
"040134201113",1157,884,0.764044943820225
"040134201121",1053,1011,0.96011396011396
"040134201122",2136,1621,0.758895131086142
"040134201131",1535,1419,0.92442996742671
"040134201132",1723,1352,0.784677887405688
"040134201141",832,627,0.753605769230769
"040134201142",1748,1218,0.696796338672769
"040134201143",1264,859,0.679588607594937
"040134201151",593,579,0.976391231028668
"040134201152",1118,836,0.747763864042934
"040134201153",921,775,0.841476655808903
"040134201161",967,778,0.804550155118924
"040134201162",1034,954,0.922630560928433
"040134201163",705,686,0.973049645390071
"040134202021",1981,1787,0.902069661786976
"040134202022",1571,1213,0.772119669000637
"040134202023",1779,1544,0.867903316469927
"040134202061",1783,1775,0.995513180033651
"040134202062",1618,1488,0.919653893695921
"040134202071",1729,1658,0.958935801041064
"040134202072",1001,897,0.896103896103896
"040134202081",1708,1140,0.667447306791569
"040134202082",2050,1268,0.618536585365854
"040134202083",1663,1412,0.849067949488876
"040134202091",2693,2514,0.933531377645748
"040134202092",825,779,0.944242424242424
"040134202093",826,743,0.899515738498789
"040134202101",1664,1305,0.784254807692308
"040134202102",1638,1399,0.854090354090354
"040134202103",1014,926,0.913214990138067
"040134202104",1131,642,0.56763925729443
"040134202111",2378,2204,0.926829268292683
"040134202112",1770,1698,0.959322033898305
"040134202121",1613,1474,0.913825170489771
"040134202122",1306,1175,0.899693721286371
"040134202131",2220,2209,0.995045045045045
"040134202141",545,545,1
"040134202142",1228,1133,0.922638436482085
"040134202143",811,779,0.960542540073983
"040134202144",1164,956,0.821305841924399
"040134202151",1763,1529,0.867271695972774
"040134202161",1804,1633,0.905210643015521
"040134202162",2540,2075,0.816929133858268
"040134203011",2177,1889,0.867707854846119
"040134203021",997,836,0.83851554663992
"040134203022",1437,1361,0.947112038970077
"040134203023",2551,2346,0.919639357114857
"040134203031",2099,1575,0.750357313006193
"040134203032",2163,1705,0.788257050392973
"040134203041",1330,1305,0.981203007518797
"040134204011",1525,671,0.44
"040134204012",1757,1385,0.78827546955037
"040134204013",1046,456,0.435946462715105
"040134204021",997,928,0.930792377131394
"040134204022",1085,1075,0.990783410138249
"040134205011",1970,1449,0.735532994923858
"040134205012",1812,1392,0.768211920529801
"040134205013",2029,984,0.484967964514539
"040134205014",925,606,0.655135135135135
"040134205031",1402,1145,0.816690442225392
"040134205032",2204,1560,0.707803992740472
"040134205041",1179,755,0.640373197625106
"040134205042",2297,1760,0.766216804527645
"040134206021",2733,1838,0.672521039151116
"040134206022",990,891,0.9
"040134206023",1410,1283,0.909929078014184
"040134206031",2638,2344,0.88855193328279
"040134206032",1627,1308,0.803933620159803
"040134206041",1955,1795,0.918158567774936
"040134206042",2310,1799,0.778787878787879
"040134207041",2266,1637,0.722418358340688
"040134207042",1722,1679,0.975029036004646
"040134207043",1160,1072,0.924137931034483
"040134207051",1630,1613,0.989570552147239
"040134207052",1979,1865,0.942395149065184
"040134207061",1991,1695,0.851330989452536
"040134207062",1032,955,0.925387596899225
"040134207063",1464,1262,0.862021857923497
"040134207071",1085,1085,1
"040134207072",1411,1113,0.78880226789511
"040134207081",1235,1235,1
"040134207082",2417,2198,0.909391808026479
"040134207091",2037,1748,0.85812469317624
"040134207092",556,547,0.983812949640288
"040134207093",746,588,0.788203753351206
"040134207101",601,601,1
"040134207102",1470,979,0.665986394557823
"040134207103",1686,1052,0.623962040332147
"040134208001",1410,1153,0.817730496453901
"040134208002",633,587,0.927330173775671
"040134208003",1317,546,0.414578587699317
"040134208004",1433,1308,0.912770411723657
"040134209011",1951,948,0.485904664274731
"040134209012",1993,974,0.488710486703462
"040134209021",1981,1384,0.698637051993942
"040134209022",1561,1054,0.675208199871877
"040134210011",2292,1432,0.62478184991274
"040134210012",1705,1334,0.782404692082111
"040134210021",887,406,0.45772266065389
"040134210022",1884,1512,0.802547770700637
"040134211011",1575,930,0.59047619047619
"040134211012",1186,863,0.727655986509275
"040134211013",1655,912,0.551057401812689
"040134211021",1363,1160,0.851063829787234
"040134211022",1746,996,0.570446735395189
"040134211023",1312,869,0.66234756097561
"040134211024",860,493,0.573255813953488
"040134211025",1407,989,0.702914001421464
"040134212011",1710,1508,0.88187134502924
"040134212012",2930,1813,0.618771331058021
"040134212013",567,325,0.573192239858907
"040134212021",1520,1103,0.725657894736842
"040134212022",1520,1078,0.70921052631579
"040134212023",843,511,0.606168446026097
"040134213021",2649,783,0.295583238958097
"040134213022",2411,1440,0.597262546661136
"040134213023",276,125,0.452898550724638
"040134213024",400,268,0.67
"040134213031",1799,1092,0.607003891050584
"040134213032",1347,547,0.406087602078693
"040134213033",1996,1366,0.68436873747495
"040134213041",1138,950,0.834797891036907
"040134213042",1746,1318,0.754868270332188
"040134214001",497,316,0.635814889336016
"040134214002",367,212,0.577656675749319
"040134214003",583,334,0.572898799313894
"040134214004",921,563,0.61129207383279
"040134215011",901,625,0.693673695893452
"040134215012",1064,422,0.396616541353383
"040134215013",1542,518,0.335927367055772
"040134215021",1712,756,0.441588785046729
"040134215022",1512,597,0.39484126984127
"040134216011",2601,981,0.377162629757785
"040134216012",1293,789,0.610208816705336
"040134216021",2329,686,0.294547015886647
"040134216022",932,134,0.143776824034335
"040134216023",1451,216,0.148862853204686
"040134217011",1798,1390,0.773081201334817
"040134217012",2408,1480,0.614617940199336
"040134217013",720,247,0.343055555555556
"040134217021",960,783,0.815625
"040134217022",2148,591,0.275139664804469
"040134217023",915,763,0.833879781420765
"040134218011",1035,379,0.366183574879227
"040134218012",1572,767,0.487913486005089
"040134218021",1529,232,0.151733158927404
"040134218022",2227,1093,0.490794791198922
"040134218023",1120,423,0.377678571428571
"040134219011",1999,735,0.36768384192096
"040134219012",1563,884,0.565579014715291
"040134219021",1116,145,0.129928315412186
"040134219022",2558,505,0.197419859265051
"040134219023",1191,256,0.214945424013434
"040134219024",1675,367,0.21910447761194
"040134220011",2447,510,0.208418471597875
"040134220012",2217,465,0.209742895805142
"040134220021",1416,483,0.341101694915254
"040134220022",914,209,0.228665207877462
"040134220023",1599,694,0.434021263289556
"040134221021",1283,315,0.24551831644583
"040134221022",2180,590,0.270642201834862
"040134221023",1607,1033,0.64281269446173
"040134221031",1852,1329,0.717602591792657
"040134221032",1303,1061,0.814274750575595
"040134221033",1504,1102,0.732712765957447
"040134221041",643,471,0.732503888024883
"040134221042",1779,1240,0.697020798201237
"040134221043",1107,560,0.505871725383921
"040134221044",1044,580,0.555555555555556
"040134221045",1907,1062,0.556895647614054
"040134221051",1500,544,0.362666666666667
"040134221052",1954,975,0.498976458546571
"040134221061",2867,1235,0.430763864666899
"040134221062",1754,608,0.346636259977195
"040134221063",2073,596,0.287506029908345
"040134221071",2795,1777,0.635778175313059
"040134221072",1324,830,0.626888217522659
"040134222031",3078,2160,0.701754385964912
"040134222032",779,602,0.772785622593068
"040134222033",1116,959,0.859318996415771
"040134222041",1757,1440,0.819578827546955
"040134222042",1346,1129,0.838781575037147
"040134222051",1401,1222,0.872234118486795
"040134222091",1192,1128,0.946308724832215
"040134222092",2333,1669,0.715387912558937
"040134222093",984,893,0.907520325203252
"040134222094",502,483,0.962151394422311
"040134222095",2115,1733,0.819385342789598
"040134222101",2472,1924,0.77831715210356
"040134222102",1904,1426,0.748949579831933
"040134222103",1061,990,0.933081998114986
"040134222111",1066,836,0.784240150093809
"040134222112",1353,1245,0.920177383592018
"040134222121",1522,1428,0.938239159001314
"040134222122",1762,1428,0.81044267877412
"040134222123",911,719,0.789242590559824
"040134222131",1201,987,0.821815154038301
"040134222132",1531,1254,0.81907250163292
"040134222151",2073,1592,0.767969126869272
"040134222161",895,631,0.705027932960894
"040134222162",1207,1065,0.882352941176471
"040134222163",2327,1930,0.829394069617533
"040134222164",1364,1238,0.907624633431085
"040134222171",2075,1601,0.771566265060241
"040134222172",1381,1258,0.910934105720492
"040134222181",927,668,0.720604099244876
"040134222182",1915,1612,0.84177545691906
"040134222191",1232,787,0.638798701298701
"040134222192",1964,1522,0.774949083503055
"040134222201",826,722,0.87409200968523
"040134222202",1075,918,0.853953488372093
"040134222211",1386,1103,0.795815295815296
"040134222212",1006,805,0.800198807157058
"040134222213",1347,1250,0.927988121752042
"040134222221",1257,1098,0.873508353221957
"040134222222",970,889,0.916494845360825
"040134223011",1597,973,0.60926737633062
"040134223012",2362,436,0.18458933107536
"040134223013",2090,461,0.220574162679426
"040134223021",1359,681,0.501103752759382
"040134223022",1240,1069,0.862096774193548
"040134223023",1399,1029,0.735525375268049
"040134223024",743,522,0.702557200538358
"040134223041",1610,1048,0.650931677018634
"040134223042",1430,1138,0.795804195804196
"040134223051",543,516,0.950276243093923
"040134223052",2306,2061,0.893755420641804
"040134223053",1418,1238,0.873060648801128
"040134223054",1288,1141,0.885869565217391
"040134223071",1165,733,0.629184549356223
"040134223072",714,638,0.893557422969188
"040134223073",1230,708,0.575609756097561
"040134223074",1511,1087,0.71939113170086
"040134223081",1684,1060,0.629453681710214
"040134223082",1761,1476,0.838160136286201
"040134223083",1967,1772,0.900864260294865
"040134223091",1709,1377,0.805734347571679
