"contestKey","contestLongName","contestKey__1","contestLongName__1","districtKey","districtName","numbertoElect","termYears","isQuestion","countiesParticipating","countiesReported","precinctsParticipating","precinctsReported","precinctsReportedPercent","jurisdictionKey","jurisdictionName","isWriteIn","choiceKey","choiceName","partyKey","partyDisplayorder","partyShortName","totalVotes","jurisdictionVotes","choicePollingPlaceVotes","choiceEarlyVotes","choiceProvisionalVotes","choiceMaricopaVotes"
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,37,37,100,8,"Maricopa",FALSE,7074,"Bisaccia, Joe",3,"NULL","DEM",37334,37334,0,0,0,37334
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,1,1,100,12,"Pinal",FALSE,7074,"Bisaccia, Joe",3,"NULL","DEM",263,263,35,214,14,0
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,38,38,100,0,"State",FALSE,6514,"Grantham, Travis",9,"NULL","REP",58928,58928,110,498,25,58295
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,37,37,100,8,"Maricopa",FALSE,6514,"Grantham, Travis",9,"NULL","REP",58295,58295,0,0,0,58295
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,1,1,100,12,"Pinal",FALSE,6514,"Grantham, Travis",9,"NULL","REP",633,633,110,498,25,0
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,38,38,100,0,"State",FALSE,6849,"Petersen, Warren",9,"NULL","REP",59095,59095,105,483,23,58484
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,37,37,100,8,"Maricopa",FALSE,6849,"Petersen, Warren",9,"NULL","REP",58484,58484,0,0,0,58484
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,1,1,100,12,"Pinal",FALSE,6849,"Petersen, Warren",9,"NULL","REP",611,611,105,483,23,0
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,38,38,100,0,"State",FALSE,7053,"Robinson, Lynsey",3,"NULL","DEM",39841,39841,39,216,14,39572
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,37,37,100,8,"Maricopa",FALSE,7053,"Robinson, Lynsey",3,"NULL","DEM",39572,39572,0,0,0,39572
1633,"State Representative - District No. 12",1633,"State Representative - District No. 12",23,"Legislative District 12",2,2,FALSE,2,15,1,1,100,12,"Pinal",FALSE,7053,"Robinson, Lynsey",3,"NULL","DEM",269,269,39,216,14,0
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,50,50,100,0,"State",FALSE,6270,"Dunn, Timothy ""Tim""",9,"NULL","REP",46602,46602,2887,12539,181,30995
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,29,29,100,8,"Maricopa",FALSE,6270,"Dunn, Timothy ""Tim""",9,"NULL","REP",30995,30995,0,0,0,30995
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,21,21,100,15,"Yuma",FALSE,6270,"Dunn, Timothy ""Tim""",9,"NULL","REP",15607,15607,2887,12539,181,0
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,50,50,100,0,"State",FALSE,6530,"Osborne, Joanne",9,"NULL","REP",43780,43780,2454,9344,104,31878
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,29,29,100,8,"Maricopa",FALSE,6530,"Osborne, Joanne",9,"NULL","REP",31878,31878,0,0,0,31878
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,21,21,100,15,"Yuma",FALSE,6530,"Osborne, Joanne",9,"NULL","REP",11902,11902,2454,9344,104,0
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,50,50,100,0,"State",FALSE,6248,"Tzitzura, Thomas",3,"NULL","DEM",28523,28523,1403,5696,121,21303
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,29,29,100,8,"Maricopa",FALSE,6248,"Tzitzura, Thomas",3,"NULL","DEM",21303,21303,0,0,0,21303
1634,"State Representative - District No. 13",1634,"State Representative - District No. 13",24,"Legislative District 13",2,2,FALSE,2,15,21,21,100,15,"Yuma",FALSE,6248,"Tzitzura, Thomas",3,"NULL","DEM",7220,7220,1403,5696,121,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,95,95,100,0,"State",FALSE,6218,"Griffin, Gail",9,"NULL","REP",46797,46797,11813,33696,1288,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,49,49,100,2,"Cochise",FALSE,6218,"Griffin, Gail",9,"NULL","REP",26006,26006,7063,18156,787,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,20,20,100,5,"Graham",FALSE,6218,"Griffin, Gail",9,"NULL","REP",6698,6698,1890,4746,62,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,8,8,100,6,"Greenlee",FALSE,6218,"Griffin, Gail",9,"NULL","REP",1394,1394,390,946,58,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,18,18,100,11,"Pima",FALSE,6218,"Griffin, Gail",9,"NULL","REP",12699,12699,2470,9848,381,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,95,95,100,0,"State",FALSE,6323,"Karp, Bob",3,"NULL","DEM",24539,24539,4223,19487,829,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,49,49,100,2,"Cochise",FALSE,6323,"Karp, Bob",3,"NULL","DEM",14606,14606,2660,11374,572,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,20,20,100,5,"Graham",FALSE,6323,"Karp, Bob",3,"NULL","DEM",1856,1856,403,1436,17,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,8,8,100,6,"Greenlee",FALSE,6323,"Karp, Bob",3,"NULL","DEM",849,849,178,647,24,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,18,18,100,11,"Pima",FALSE,6323,"Karp, Bob",3,"NULL","DEM",7228,7228,982,6030,216,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,95,95,100,0,"State",FALSE,6382,"Nutt, Becky",9,"NULL","REP",46155,46155,11706,33201,1248,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,49,49,100,2,"Cochise",FALSE,6382,"Nutt, Becky",9,"NULL","REP",25570,25570,7058,17725,787,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,20,20,100,5,"Graham",FALSE,6382,"Nutt, Becky",9,"NULL","REP",6497,6497,1820,4619,58,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,8,8,100,6,"Greenlee",FALSE,6382,"Nutt, Becky",9,"NULL","REP",1448,1448,396,996,56,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,18,18,100,11,"Pima",FALSE,6382,"Nutt, Becky",9,"NULL","REP",12640,12640,2432,9861,347,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,95,95,100,0,"State",FALSE,6942,"Renne-Leon, Shelley",3,"NULL","DEM",25651,25651,4522,20221,908,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,49,49,100,2,"Cochise",FALSE,6942,"Renne-Leon, Shelley",3,"NULL","DEM",15312,15312,2772,11935,605,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,20,20,100,5,"Graham",FALSE,6942,"Renne-Leon, Shelley",3,"NULL","DEM",1996,1996,464,1515,17,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,8,8,100,6,"Greenlee",FALSE,6942,"Renne-Leon, Shelley",3,"NULL","DEM",878,878,176,674,28,0
1635,"State Representative - District No. 14",1635,"State Representative - District No. 14",25,"Legislative District 14",2,2,FALSE,4,15,18,18,100,11,"Pima",FALSE,6942,"Renne-Leon, Shelley",3,"NULL","DEM",7465,7465,1110,6097,258,0
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6347,"Allen, John",9,"NULL","REP",49279,49279,0,0,0,49279
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6347,"Allen, John",9,"NULL","REP",49279,49279,0,0,0,49279
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6487,"Barto, Nancy",9,"NULL","REP",51305,51305,0,0,0,51305
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6487,"Barto, Nancy",9,"NULL","REP",51305,51305,0,0,0,51305
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6285,"Gunnigle, Julie",3,"NULL","DEM",37308,37308,0,0,0,37308
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6285,"Gunnigle, Julie",3,"NULL","DEM",37308,37308,0,0,0,37308
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6822,"Samuels, Jennifer",3,"NULL","DEM",38565,38565,0,0,0,38565
1636,"State Representative - District No. 15",1636,"State Representative - District No. 15",26,"Legislative District 15",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6822,"Samuels, Jennifer",3,"NULL","DEM",38565,38565,0,0,0,38565
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,46,46,100,0,"State",FALSE,6975,"Fillmore, John",9,"NULL","REP",46000,46000,3452,12366,592,29590
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,25,25,100,8,"Maricopa",FALSE,6975,"Fillmore, John",9,"NULL","REP",29590,29590,0,0,0,29590
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,21,21,100,12,"Pinal",FALSE,6975,"Fillmore, John",9,"NULL","REP",16410,16410,3452,12366,592,0
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,46,46,100,0,"State",FALSE,6894,"Grayson, Richard",4,"NULL","GRN",11646,11646,621,2761,111,8153
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,25,25,100,8,"Maricopa",FALSE,6894,"Grayson, Richard",4,"NULL","GRN",8153,8153,0,0,0,8153
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,21,21,100,12,"Pinal",FALSE,6894,"Grayson, Richard",4,"NULL","GRN",3493,3493,621,2761,111,0
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,46,46,100,0,"State",FALSE,6408,"Stinard, Sharon",3,"NULL","DEM",32018,32018,1927,8324,455,21312
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,25,25,100,8,"Maricopa",FALSE,6408,"Stinard, Sharon",3,"NULL","DEM",21312,21312,0,0,0,21312
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,21,21,100,12,"Pinal",FALSE,6408,"Stinard, Sharon",3,"NULL","DEM",10706,10706,1927,8324,455,0
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,46,46,100,0,"State",FALSE,6277,"Townsend, Kelly",9,"NULL","REP",49643,49643,3817,13418,632,31776
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,25,25,100,8,"Maricopa",FALSE,6277,"Townsend, Kelly",9,"NULL","REP",31776,31776,0,0,0,31776
1637,"State Representative - District No. 16",1637,"State Representative - District No. 16",27,"Legislative District 16",2,2,FALSE,2,15,21,21,100,12,"Pinal",FALSE,6277,"Townsend, Kelly",9,"NULL","REP",17867,17867,3817,13418,632,0
1638,"State Representative - District No. 17",1638,"State Representative - District No. 17",28,"Legislative District 17",2,2,FALSE,1,15,40,40,100,0,"State",FALSE,6752,"Ellen, Nora",9,"NULL","REP",43437,43437,0,0,0,43437
1638,"State Representative - District No. 17",1638,"State Representative - District No. 17",28,"Legislative District 17",2,2,FALSE,1,15,40,40,100,8,"Maricopa",FALSE,6752,"Ellen, Nora",9,"NULL","REP",43437,43437,0,0,0,43437
1638,"State Representative - District No. 17",1638,"State Representative - District No. 17",28,"Legislative District 17",2,2,FALSE,1,15,40,40,100,0,"State",FALSE,6233,"Pawlik, Jennifer",3,"NULL","DEM",46874,46874,0,0,0,46874
1638,"State Representative - District No. 17",1638,"State Representative - District No. 17",28,"Legislative District 17",2,2,FALSE,1,15,40,40,100,8,"Maricopa",FALSE,6233,"Pawlik, Jennifer",3,"NULL","DEM",46874,46874,0,0,0,46874
1638,"State Representative - District No. 17",1638,"State Representative - District No. 17",28,"Legislative District 17",2,2,FALSE,1,15,40,40,100,0,"State",FALSE,6478,"Weninger, Jeff",9,"NULL","REP",46520,46520,0,0,0,46520
1638,"State Representative - District No. 17",1638,"State Representative - District No. 17",28,"Legislative District 17",2,2,FALSE,1,15,40,40,100,8,"Maricopa",FALSE,6478,"Weninger, Jeff",9,"NULL","REP",46520,46520,0,0,0,46520
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,0,"State",FALSE,6562,"Epstein, Denise ""Mitzi""",3,"NULL","DEM",52992,52992,0,0,0,52992
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,8,"Maricopa",FALSE,6562,"Epstein, Denise ""Mitzi""",3,"NULL","DEM",52992,52992,0,0,0,52992
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,0,"State",FALSE,6695,"Jermaine, Jennifer",3,"NULL","DEM",50253,50253,0,0,0,50253
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,8,"Maricopa",FALSE,6695,"Jermaine, Jennifer",3,"NULL","DEM",50253,50253,0,0,0,50253
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,0,"State",FALSE,6845,"Norgaard, Jill",9,"NULL","REP",44269,44269,0,0,0,44269
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,8,"Maricopa",FALSE,6845,"Norgaard, Jill",9,"NULL","REP",44269,44269,0,0,0,44269
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,0,"State",FALSE,6556,"Patterson, Greg",9,"NULL","REP",39578,39578,0,0,0,39578
1639,"State Representative - District No. 18",1639,"State Representative - District No. 18",29,"Legislative District 18",2,2,FALSE,1,15,41,41,100,8,"Maricopa",FALSE,6556,"Patterson, Greg",9,"NULL","REP",39578,39578,0,0,0,39578
1640,"State Representative - District No. 19",1640,"State Representative - District No. 19",30,"Legislative District 19",2,2,FALSE,1,15,29,29,100,0,"State",FALSE,6979,"Espinoza, Diego",3,"NULL","DEM",26428,26428,0,0,0,26428
1640,"State Representative - District No. 19",1640,"State Representative - District No. 19",30,"Legislative District 19",2,2,FALSE,1,15,29,29,100,8,"Maricopa",FALSE,6979,"Espinoza, Diego",3,"NULL","DEM",26428,26428,0,0,0,26428
1640,"State Representative - District No. 19",1640,"State Representative - District No. 19",30,"Legislative District 19",2,2,FALSE,1,15,29,29,100,0,"State",FALSE,6651,"Sierra, Lorenzo",3,"NULL","DEM",23319,23319,0,0,0,23319
1640,"State Representative - District No. 19",1640,"State Representative - District No. 19",30,"Legislative District 19",2,2,FALSE,1,15,29,29,100,8,"Maricopa",FALSE,6651,"Sierra, Lorenzo",3,"NULL","DEM",23319,23319,0,0,0,23319
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,0,"State",FALSE,7017,"Bolick, Shawnna",9,"NULL","REP",33848,33848,0,0,0,33848
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,8,"Maricopa",FALSE,7017,"Bolick, Shawnna",9,"NULL","REP",33848,33848,0,0,0,33848
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,0,"State",FALSE,6547,"Chandler, Hazel",3,"NULL","DEM",31979,31979,0,0,0,31979
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,8,"Maricopa",FALSE,6547,"Chandler, Hazel",3,"NULL","DEM",31979,31979,0,0,0,31979
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,0,"State",FALSE,6793,"Gilfillan, Christopher ""Chris""",3,"NULL","DEM",30855,30855,0,0,0,30855
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,8,"Maricopa",FALSE,6793,"Gilfillan, Christopher ""Chris""",3,"NULL","DEM",30855,30855,0,0,0,30855
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,0,"State",FALSE,6580,"Kern, Anthony",9,"NULL","REP",34249,34249,0,0,0,34249
1641,"State Representative - District No. 20",1641,"State Representative - District No. 20",31,"Legislative District 20",2,2,FALSE,1,15,47,47,100,8,"Maricopa",FALSE,6580,"Kern, Anthony",9,"NULL","REP",34249,34249,0,0,0,34249
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6717,"Hughes, Bradley",3,"NULL","DEM",31348,31348,0,0,0,31348
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6717,"Hughes, Bradley",3,"NULL","DEM",31348,31348,0,0,0,31348
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6913,"Payne, Kevin",9,"NULL","REP",41536,41536,0,0,0,41536
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6913,"Payne, Kevin",9,"NULL","REP",41536,41536,0,0,0,41536
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6607,"Rivero, Tony",9,"NULL","REP",39275,39275,0,0,0,39275
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6607,"Rivero, Tony",9,"NULL","REP",39275,39275,0,0,0,39275
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6591,"Romero, Gilbert",3,"NULL","DEM",31756,31756,0,0,0,31756
1642,"State Representative - District No. 21",1642,"State Representative - District No. 21",32,"Legislative District 21",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6591,"Romero, Gilbert",3,"NULL","DEM",31756,31756,0,0,0,31756
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,0,"State",FALSE,6664,"Carroll, Frank",9,"NULL","REP",64729,64729,0,0,0,64729
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,8,"Maricopa",FALSE,6664,"Carroll, Frank",9,"NULL","REP",64729,64729,0,0,0,64729
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,0,"State",TRUE,5848,"Ha'o, Ron",9,"NULL","REP",0,0,0,0,0,0
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,8,"Maricopa",TRUE,5848,"Ha'o, Ron",9,"NULL","REP",0,0,0,0,0,0
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,0,"State",FALSE,6626,"Harris, Valerie",3,"NULL","DEM",37832,37832,0,0,0,37832
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,8,"Maricopa",FALSE,6626,"Harris, Valerie",3,"NULL","DEM",37832,37832,0,0,0,37832
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,0,"State",FALSE,6691,"Sarmiento, Teri",3,"NULL","DEM",38895,38895,0,0,0,38895
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,8,"Maricopa",FALSE,6691,"Sarmiento, Teri",3,"NULL","DEM",38895,38895,0,0,0,38895
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,0,"State",FALSE,6383,"Toma, Ben",9,"NULL","REP",65310,65310,0,0,0,65310
1643,"State Representative - District No. 22",1643,"State Representative - District No. 22",33,"Legislative District 22",2,2,FALSE,1,15,48,48,100,8,"Maricopa",FALSE,6383,"Toma, Ben",9,"NULL","REP",65310,65310,0,0,0,65310
1644,"State Representative - District No. 23",1644,"State Representative - District No. 23",34,"Legislative District 23",2,2,FALSE,1,15,57,57,100,0,"State",FALSE,6279,"Kavanagh, John",9,"NULL","REP",62797,62797,0,0,0,62797
1644,"State Representative - District No. 23",1644,"State Representative - District No. 23",34,"Legislative District 23",2,2,FALSE,1,15,57,57,100,8,"Maricopa",FALSE,6279,"Kavanagh, John",9,"NULL","REP",62797,62797,0,0,0,62797
1644,"State Representative - District No. 23",1644,"State Representative - District No. 23",34,"Legislative District 23",2,2,FALSE,1,15,57,57,100,0,"State",FALSE,6293,"Kurland, Eric",3,"NULL","DEM",51893,51893,0,0,0,51893
1644,"State Representative - District No. 23",1644,"State Representative - District No. 23",34,"Legislative District 23",2,2,FALSE,1,15,57,57,100,8,"Maricopa",FALSE,6293,"Kurland, Eric",3,"NULL","DEM",51893,51893,0,0,0,51893
1644,"State Representative - District No. 23",1644,"State Representative - District No. 23",34,"Legislative District 23",2,2,FALSE,1,15,57,57,100,0,"State",FALSE,6227,"Lawrence, Jay",9,"NULL","REP",57099,57099,0,0,0,57099
1644,"State Representative - District No. 23",1644,"State Representative - District No. 23",34,"Legislative District 23",2,2,FALSE,1,15,57,57,100,8,"Maricopa",FALSE,6227,"Lawrence, Jay",9,"NULL","REP",57099,57099,0,0,0,57099
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,0,"State",FALSE,6353,"Alger, David, SR",9,"NULL","REP",18853,18853,0,0,0,18853
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,8,"Maricopa",FALSE,6353,"Alger, David, SR",9,"NULL","REP",18853,18853,0,0,0,18853
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,0,"State",TRUE,5850,"Karpurk, Christopher",5,"NULL","LBT",0,0,0,0,0,0
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,8,"Maricopa",TRUE,5850,"Karpurk, Christopher",5,"NULL","LBT",0,0,0,0,0,0
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,0,"State",FALSE,6259,"Longdon, Jennifer",3,"NULL","DEM",40520,40520,0,0,0,40520
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,8,"Maricopa",FALSE,6259,"Longdon, Jennifer",3,"NULL","DEM",40520,40520,0,0,0,40520
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,0,"State",FALSE,6235,"Shah, Amish",3,"NULL","DEM",39363,39363,0,0,0,39363
1645,"State Representative - District No. 24",1645,"State Representative - District No. 24",35,"Legislative District 24",2,2,FALSE,1,15,40,40,100,8,"Maricopa",FALSE,6235,"Shah, Amish",3,"NULL","DEM",39363,39363,0,0,0,39363
1646,"State Representative - District No. 25",1646,"State Representative - District No. 25",36,"Legislative District 25",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6320,"Bowers, Russell W. ""Rusty""",9,"NULL","REP",47067,47067,0,0,0,47067
1646,"State Representative - District No. 25",1646,"State Representative - District No. 25",36,"Legislative District 25",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6320,"Bowers, Russell W. ""Rusty""",9,"NULL","REP",47067,47067,0,0,0,47067
1646,"State Representative - District No. 25",1646,"State Representative - District No. 25",36,"Legislative District 25",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,6401,"Martin, Johnny",3,"NULL","DEM",31540,31540,0,0,0,31540
1646,"State Representative - District No. 25",1646,"State Representative - District No. 25",36,"Legislative District 25",2,2,FALSE,1,15,42,42,100,8,"Maricopa",FALSE,6401,"Martin, Johnny",3,"NULL","DEM",31540,31540,0,0,0,31540
1646,"State Representative - District No. 25",1646,"State Representative - District No. 25",36,"Legislative District 25",2,2,FALSE,1,15,42,42,100,0,"State",FALSE,7002,"Udall, Michelle",9,"NULL","REP",52075,52075,0,0,0,52075
