"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1107_eb","r1107","r1108","r1109","r1110","r1111","r1112","r1113","r1107_d","r1108_d","r1109_d","r1110_d","r1111_d","r1112_d","r1113_d"
1635,"State Representative - District No. 14","Legislative District 14","State",6323,"Karp, Bob","DEM",16917,20722,20862,22802,23258,23258,23606,24180,3805,140,1940,456,0,348,574
1635,"State Representative - District No. 14","Legislative District 14","Cochise",6323,"Karp, Bob","DEM",9985,12643,12643,14031,14031,14031,14031,14605,2658,0,1388,0,0,0,574
1635,"State Representative - District No. 14","Legislative District 14","Graham",6323,"Karp, Bob","DEM",1624,1716,1856,1856,1856,1856,1856,1856,92,140,0,0,0,0,0
1635,"State Representative - District No. 14","Legislative District 14","Greenlee",6323,"Karp, Bob","DEM",776,849,849,849,849,849,849,849,73,0,0,0,0,0,0
1635,"State Representative - District No. 14","Legislative District 14","Pima",6323,"Karp, Bob","DEM",4532,5514,5514,6066,6522,6522,6870,6870,982,0,552,456,0,348,0
1635,"State Representative - District No. 14","Legislative District 14","State",6382,"Nutt, Becky","REP",29879,40038,40679,43384,44193,44193,44810,45602,10159,641,2705,809,0,617,792
1635,"State Representative - District No. 14","Legislative District 14","Cochise",6382,"Nutt, Becky","REP",15736,22789,22789,24778,24778,24778,24778,25570,7053,0,1989,0,0,0,792
1635,"State Representative - District No. 14","Legislative District 14","Graham",6382,"Nutt, Becky","REP",5357,5856,6497,6497,6497,6497,6497,6497,499,641,0,0,0,0,0
1635,"State Representative - District No. 14","Legislative District 14","Greenlee",6382,"Nutt, Becky","REP",1273,1448,1448,1448,1448,1448,1448,1448,175,0,0,0,0,0,0
1635,"State Representative - District No. 14","Legislative District 14","Pima",6382,"Nutt, Becky","REP",7513,9945,9945,10661,11470,11470,12087,12087,2432,0,716,809,0,617,0
1635,"State Representative - District No. 14","Legislative District 14","State",6942,"Renne-Leon, Shelley","DEM",17621,21689,21835,23814,24289,24289,24645,25251,4068,146,1979,475,0,356,606
1635,"State Representative - District No. 14","Legislative District 14","Cochise",6942,"Renne-Leon, Shelley","DEM",10488,13259,13259,14703,14703,14703,14703,15309,2771,0,1444,0,0,0,606
1635,"State Representative - District No. 14","Legislative District 14","Graham",6942,"Renne-Leon, Shelley","DEM",1741,1850,1996,1996,1996,1996,1996,1996,109,146,0,0,0,0,0
1635,"State Representative - District No. 14","Legislative District 14","Greenlee",6942,"Renne-Leon, Shelley","DEM",800,878,878,878,878,878,878,878,78,0,0,0,0,0,0
1635,"State Representative - District No. 14","Legislative District 14","Pima",6942,"Renne-Leon, Shelley","DEM",4592,5702,5702,6237,6712,6712,7068,7068,1110,0,535,475,0,356,0
1636,"State Representative - District No. 15","Legislative District 15","State",6347,"Allen, John","REP",26141,34393,38288,40648,42766,44179,44842,45476,8252,3895,2360,2118,1413,663,634
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6347,"Allen, John","REP",26141,34393,38288,40648,42766,44179,44842,45476,8252,3895,2360,2118,1413,663,634
1636,"State Representative - District No. 15","Legislative District 15","State",6487,"Barto, Nancy","REP",27106,35572,39701,42166,44431,45931,46632,47291,8466,4129,2465,2265,1500,701,659
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6487,"Barto, Nancy","REP",27106,35572,39701,42166,44431,45931,46632,47291,8466,4129,2465,2265,1500,701,659
1636,"State Representative - District No. 15","Legislative District 15","State",6285,"Gunnigle, Julie","DEM",19803,25072,28822,30771,32394,33356,33870,34373,5269,3750,1949,1623,962,514,503
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6285,"Gunnigle, Julie","DEM",19803,25072,28822,30771,32394,33356,33870,34373,5269,3750,1949,1623,962,514,503
1636,"State Representative - District No. 15","Legislative District 15","State",6822,"Samuels, Jennifer","DEM",20337,25894,29741,31776,33445,34440,34996,35527,5557,3847,2035,1669,995,556,531
1636,"State Representative - District No. 15","Legislative District 15","Maricopa",6822,"Samuels, Jennifer","DEM",20337,25894,29741,31776,33445,34440,34996,35527,5557,3847,2035,1669,995,556,531
1637,"State Representative - District No. 16","Legislative District 16","State",6975,"Fillmore, John","REP",23297,31138,34917,38343,40036,41128,42854,43223,7841,3779,3426,1693,1092,1726,369
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6975,"Fillmore, John","REP",15885,20274,23059,24984,26160,26789,27042,27411,4389,2785,1925,1176,629,253,369
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6975,"Fillmore, John","REP",7412,10864,11858,13359,13876,14339,15812,15812,3452,994,1501,517,463,1473,0
1637,"State Representative - District No. 16","Legislative District 16","State",6894,"Grayson, Richard","GRN",5871,7519,8650,9641,10097,10320,10752,10860,1648,1131,991,456,223,432,108
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6894,"Grayson, Richard","GRN",4341,5368,6262,6829,7165,7302,7370,7478,1027,894,567,336,137,68,108
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6894,"Grayson, Richard","GRN",1530,2151,2388,2812,2932,3018,3382,3382,621,237,424,120,86,364,0
1637,"State Representative - District No. 16","Legislative District 16","State",6408,"Stinard, Sharon","DEM",15668,20578,23704,26456,27713,28355,29559,29839,4910,3126,2752,1257,642,1204,280
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6408,"Stinard, Sharon","DEM",10982,13965,16381,17897,18763,19136,19313,19593,2983,2416,1516,866,373,177,280
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6408,"Stinard, Sharon","DEM",4686,6613,7323,8559,8950,9219,10246,10246,1927,710,1236,391,269,1027,0
1637,"State Representative - District No. 16","Legislative District 16","State",6277,"Townsend, Kelly","REP",24962,33592,37627,41350,43163,44318,46208,46604,8630,4035,3723,1813,1155,1890,396
1637,"State Representative - District No. 16","Legislative District 16","Maricopa",6277,"Townsend, Kelly","REP",16942,21755,24752,26823,28065,28713,28980,29376,4813,2997,2071,1242,648,267,396
1637,"State Representative - District No. 16","Legislative District 16","Pinal",6277,"Townsend, Kelly","REP",8020,11837,12875,14527,15098,15605,17228,17228,3817,1038,1652,571,507,1623,0
1638,"State Representative - District No. 17","Legislative District 17","State",6752,"Ellen, Nora","REP",23080,30325,34004,36157,37831,38982,39313,39892,7245,3679,2153,1674,1151,331,579
1638,"State Representative - District No. 17","Legislative District 17","Maricopa",6752,"Ellen, Nora","REP",23080,30325,34004,36157,37831,38982,39313,39892,7245,3679,2153,1674,1151,331,579
1638,"State Representative - District No. 17","Legislative District 17","State",6233,"Pawlik, Jennifer","DEM",22636,30759,35767,38557,40610,41795,42267,42843,8123,5008,2790,2053,1185,472,576
1638,"State Representative - District No. 17","Legislative District 17","Maricopa",6233,"Pawlik, Jennifer","DEM",22636,30759,35767,38557,40610,41795,42267,42843,8123,5008,2790,2053,1185,472,576
1638,"State Representative - District No. 17","Legislative District 17","State",6478,"Weninger, Jeff","REP",24707,32535,36504,38836,40614,41811,42167,42748,7828,3969,2332,1778,1197,356,581
1638,"State Representative - District No. 17","Legislative District 17","Maricopa",6478,"Weninger, Jeff","REP",24707,32535,36504,38836,40614,41811,42167,42748,7828,3969,2332,1778,1197,356,581
1639,"State Representative - District No. 18","Legislative District 18","State",6562,"Epstein, Denise ""Mitzi""","DEM",26113,34593,40260,42792,45928,47084,47900,48605,8480,5667,2532,3136,1156,816,705
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6562,"Epstein, Denise ""Mitzi""","DEM",26113,34593,40260,42792,45928,47084,47900,48605,8480,5667,2532,3136,1156,816,705
1639,"State Representative - District No. 18","Legislative District 18","State",6695,"Jermaine, Jennifer","DEM",24673,33010,38278,40697,43554,44645,45394,46024,8337,5268,2419,2857,1091,749,630
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6695,"Jermaine, Jennifer","DEM",24673,33010,38278,40697,43554,44645,45394,46024,8337,5268,2419,2857,1091,749,630
1639,"State Representative - District No. 18","Legislative District 18","State",6845,"Norgaard, Jill","REP",22232,30162,34139,36107,38695,39667,40317,40920,7930,3977,1968,2588,972,650,603
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6845,"Norgaard, Jill","REP",22232,30162,34139,36107,38695,39667,40317,40920,7930,3977,1968,2588,972,650,603
1639,"State Representative - District No. 18","Legislative District 18","State",6556,"Patterson, Greg","REP",20072,27343,30742,32458,34645,35472,36035,36585,7271,3399,1716,2187,827,563,550
1639,"State Representative - District No. 18","Legislative District 18","Maricopa",6556,"Patterson, Greg","REP",20072,27343,30742,32458,34645,35472,36035,36585,7271,3399,1716,2187,827,563,550
1640,"State Representative - District No. 19","Legislative District 19","State",6979,"Espinoza, Diego","DEM",10311,15570,18075,19396,21258,22440,23209,23538,5259,2505,1321,1862,1182,769,329
1640,"State Representative - District No. 19","Legislative District 19","Maricopa",6979,"Espinoza, Diego","DEM",10311,15570,18075,19396,21258,22440,23209,23538,5259,2505,1321,1862,1182,769,329
1640,"State Representative - District No. 19","Legislative District 19","State",6651,"Sierra, Lorenzo","DEM",9356,13700,15958,17109,18733,19793,20478,20782,4344,2258,1151,1624,1060,685,304
1640,"State Representative - District No. 19","Legislative District 19","Maricopa",6651,"Sierra, Lorenzo","DEM",9356,13700,15958,17109,18733,19793,20478,20782,4344,2258,1151,1624,1060,685,304
1641,"State Representative - District No. 20","Legislative District 20","State",7017,"Bolick, Shawnna","REP",17539,23548,26227,27375,29186,30295,30712,31105,6009,2679,1148,1811,1109,417,393
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",7017,"Bolick, Shawnna","REP",17539,23548,26227,27375,29186,30295,30712,31105,6009,2679,1148,1811,1109,417,393
1641,"State Representative - District No. 20","Legislative District 20","State",6547,"Chandler, Hazel","DEM",15662,20979,23944,25260,27050,28222,28608,29003,5317,2965,1316,1790,1172,386,395
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",6547,"Chandler, Hazel","DEM",15662,20979,23944,25260,27050,28222,28608,29003,5317,2965,1316,1790,1172,386,395
1641,"State Representative - District No. 20","Legislative District 20","State",6793,"Gilfillan, Christopher ""Chris""","DEM",15290,20318,23177,24438,26131,27273,27660,28050,5028,2859,1261,1693,1142,387,390
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",6793,"Gilfillan, Christopher ""Chris""","DEM",15290,20318,23177,24438,26131,27273,27660,28050,5028,2859,1261,1693,1142,387,390
1641,"State Representative - District No. 20","Legislative District 20","State",6580,"Kern, Anthony","REP",17807,23987,26639,27775,29558,30656,31070,31483,6180,2652,1136,1783,1098,414,413
1641,"State Representative - District No. 20","Legislative District 20","Maricopa",6580,"Kern, Anthony","REP",17807,23987,26639,27775,29558,30656,31070,31483,6180,2652,1136,1783,1098,414,413
1642,"State Representative - District No. 21","Legislative District 21","State",6717,"Hughes, Bradley","DEM",17828,22218,24740,25954,26881,28124,28445,28775,4390,2522,1214,927,1243,321,330
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6717,"Hughes, Bradley","DEM",17828,22218,24740,25954,26881,28124,28445,28775,4390,2522,1214,927,1243,321,330
1642,"State Representative - District No. 21","Legislative District 21","State",6913,"Payne, Kevin","REP",24299,30645,33304,34704,35840,37187,37576,38047,6346,2659,1400,1136,1347,389,471
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6913,"Payne, Kevin","REP",24299,30645,33304,34704,35840,37187,37576,38047,6346,2659,1400,1136,1347,389,471
1642,"State Representative - District No. 21","Legislative District 21","State",6607,"Rivero, Tony","REP",22940,28916,31478,32843,33913,35228,35606,36034,5976,2562,1365,1070,1315,378,428
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6607,"Rivero, Tony","REP",22940,28916,31478,32843,33913,35228,35606,36034,5976,2562,1365,1070,1315,378,428
1642,"State Representative - District No. 21","Legislative District 21","State",6591,"Romero, Gilbert","DEM",17622,22409,24915,26190,27173,28452,28791,29117,4787,2506,1275,983,1279,339,326
1642,"State Representative - District No. 21","Legislative District 21","Maricopa",6591,"Romero, Gilbert","DEM",17622,22409,24915,26190,27173,28452,28791,29117,4787,2506,1275,983,1279,339,326
1643,"State Representative - District No. 22","Legislative District 22","State",6664,"Carroll, Frank","REP",39335,48547,52709,54441,56791,58300,59404,60162,9212,4162,1732,2350,1509,1104,758
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6664,"Carroll, Frank","REP",39335,48547,52709,54441,56791,58300,59404,60162,9212,4162,1732,2350,1509,1104,758
1643,"State Representative - District No. 22","Legislative District 22","State",6626,"Harris, Valerie","DEM",23095,27665,30729,31961,33304,34147,34710,35123,4570,3064,1232,1343,843,563,413
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6626,"Harris, Valerie","DEM",23095,27665,30729,31961,33304,34147,34710,35123,4570,3064,1232,1343,843,563,413
1643,"State Representative - District No. 22","Legislative District 22","State",6691,"Sarmiento, Teri","DEM",23594,28417,31558,32762,34169,35050,35684,36093,4823,3141,1204,1407,881,634,409
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6691,"Sarmiento, Teri","DEM",23594,28417,31558,32762,34169,35050,35684,36093,4823,3141,1204,1407,881,634,409
1643,"State Representative - District No. 22","Legislative District 22","State",6383,"Toma, Ben","REP",39641,48830,53101,54875,57270,58818,59984,60724,9189,4271,1774,2395,1548,1166,740
1643,"State Representative - District No. 22","Legislative District 22","Maricopa",6383,"Toma, Ben","REP",39641,48830,53101,54875,57270,58818,59984,60724,9189,4271,1774,2395,1548,1166,740
1644,"State Representative - District No. 23","Legislative District 23","State",6279,"Kavanagh, John","REP",35475,45612,50425,54432,56471,57026,57601,58210,10137,4813,4007,2039,555,575,609
1644,"State Representative - District No. 23","Legislative District 23","Maricopa",6279,"Kavanagh, John","REP",35475,45612,50425,54432,56471,57026,57601,58210,10137,4813,4007,2039,555,575,609
1644,"State Representative - District No. 23","Legislative District 23","State",6293,"Kurland, Eric","DEM",28115,36047,41168,44499,46504,47058,47557,48047,7932,5121,3331,2005,554,499,490
1644,"State Representative - District No. 23","Legislative District 23","Maricopa",6293,"Kurland, Eric","DEM",28115,36047,41168,44499,46504,47058,47557,48047,7932,5121,3331,2005,554,499,490
1644,"State Representative - District No. 23","Legislative District 23","State",6227,"Lawrence, Jay","REP",32702,41460,45837,49528,51340,51833,52323,52908,8758,4377,3691,1812,493,490,585
1644,"State Representative - District No. 23","Legislative District 23","Maricopa",6227,"Lawrence, Jay","REP",32702,41460,45837,49528,51340,51833,52323,52908,8758,4377,3691,1812,493,490,585
1645,"State Representative - District No. 24","Legislative District 24","State",6353,"Alger, David, SR","REP",9053,12843,14438,15761,16347,16664,16910,17117,3790,1595,1323,586,317,246,207
1645,"State Representative - District No. 24","Legislative District 24","Maricopa",6353,"Alger, David, SR","REP",9053,12843,14438,15761,16347,16664,16910,17117,3790,1595,1323,586,317,246,207
1645,"State Representative - District No. 24","Legislative District 24","State",6259,"Longdon, Jennifer","DEM",18318,25162,29462,33443,34712,35402,35950,36370,6844,4300,3981,1269,690,548,420
1645,"State Representative - District No. 24","Legislative District 24","Maricopa",6259,"Longdon, Jennifer","DEM",18318,25162,29462,33443,34712,35402,35950,36370,6844,4300,3981,1269,690,548,420
1645,"State Representative - District No. 24","Legislative District 24","State",6235,"Shah, Amish","DEM",18359,24505,28724,32650,33903,34539,35031,35451,6146,4219,3926,1253,636,492,420
1645,"State Representative - District No. 24","Legislative District 24","Maricopa",6235,"Shah, Amish","DEM",18359,24505,28724,32650,33903,34539,35031,35451,6146,4219,3926,1253,636,492,420
1646,"State Representative - District No. 25","Legislative District 25","State",6320,"Bowers, Russell W. ""Rusty""","REP",23051,30712,34475,37394,39542,40606,41445,42217,7661,3763,2919,2148,1064,839,772
1646,"State Representative - District No. 25","Legislative District 25","Maricopa",6320,"Bowers, Russell W. ""Rusty""","REP",23051,30712,34475,37394,39542,40606,41445,42217,7661,3763,2919,2148,1064,839,772
1646,"State Representative - District No. 25","Legislative District 25","State",6401,"Martin, Johnny","DEM",15249,20770,23648,25641,26850,27503,28041,28457,5521,2878,1993,1209,653,538,416
1646,"State Representative - District No. 25","Legislative District 25","Maricopa",6401,"Martin, Johnny","DEM",15249,20770,23648,25641,26850,27503,28041,28457,5521,2878,1993,1209,653,538,416
1646,"State Representative - District No. 25","Legislative District 25","State",7002,"Udall, Michelle","REP",25571,33999,38251,41519,43816,45035,45938,46783,8428,4252,3268,2297,1219,903,845
1646,"State Representative - District No. 25","Legislative District 25","Maricopa",7002,"Udall, Michelle","REP",25571,33999,38251,41519,43816,45035,45938,46783,8428,4252,3268,2297,1219,903,845
1647,"State Representative - District No. 26","Legislative District 26","State",6938,"Blanc, Isela","DEM",11032,16139,19486,20911,23161,23951,24593,24868,5107,3347,1425,2250,790,642,275
1647,"State Representative - District No. 26","Legislative District 26","Maricopa",6938,"Blanc, Isela","DEM",11032,16139,19486,20911,23161,23951,24593,24868,5107,3347,1425,2250,790,642,275
1647,"State Representative - District No. 26","Legislative District 26","State",6772,"Salman, Athena","DEM",11662,16958,20570,22076,24389,25210,25868,26154,5296,3612,1506,2313,821,658,286
1647,"State Representative - District No. 26","Legislative District 26","Maricopa",6772,"Salman, Athena","DEM",11662,16958,20570,22076,24389,25210,25868,26154,5296,3612,1506,2313,821,658,286
1647,"State Representative - District No. 26","Legislative District 26","State",6887,"Speakman, Raymond D","REP",7011,10457,12065,12697,13730,14219,14564,14749,3446,1608,632,1033,489,345,185
1647,"State Representative - District No. 26","Legislative District 26","Maricopa",6887,"Speakman, Raymond D","REP",7011,10457,12065,12697,13730,14219,14564,14749,3446,1608,632,1033,489,345,185
1648,"State Representative - District No. 27","Legislative District 27","State",6862,"Bolding, Reginald","DEM",12246,16854,19796,23319,24328,24588,24928,25296,4608,2942,3523,1009,260,340,368
1648,"State Representative - District No. 27","Legislative District 27","Maricopa",6862,"Bolding, Reginald","DEM",12246,16854,19796,23319,24328,24588,24928,25296,4608,2942,3523,1009,260,340,368
1648,"State Representative - District No. 27","Legislative District 27","State",6497,"Rodriguez, Diego","DEM",12624,18578,21776,25824,26945,27248,27654,28062,5954,3198,4048,1121,303,406,408
1648,"State Representative - District No. 27","Legislative District 27","Maricopa",6497,"Rodriguez, Diego","DEM",12624,18578,21776,25824,26945,27248,27654,28062,5954,3198,4048,1121,303,406,408
1649,"State Representative - District No. 28","Legislative District 28","State",6713,"Butler, Kelli","DEM",25525,32232,36983,39881,41850,42685,43205,43819,6707,4751,2898,1969,835,520,614
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6713,"Butler, Kelli","DEM",25525,32232,36983,39881,41850,42685,43205,43819,6707,4751,2898,1969,835,520,614
1649,"State Representative - District No. 28","Legislative District 28","State",6878,"Lieberman, Aaron","DEM",23278,29109,33329,35893,37659,38413,38866,39427,5831,4220,2564,1766,754,453,561
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6878,"Lieberman, Aaron","DEM",23278,29109,33329,35893,37659,38413,38866,39427,5831,4220,2564,1766,754,453,561
1649,"State Representative - District No. 28","Legislative District 28","State",6743,"Pappas Petsas, Kathy","REP",21606,28093,31389,33488,35185,35936,36308,36834,6487,3296,2099,1697,751,372,526
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6743,"Pappas Petsas, Kathy","REP",21606,28093,31389,33488,35185,35936,36308,36834,6487,3296,2099,1697,751,372,526
1649,"State Representative - District No. 28","Legislative District 28","State",6690,"Syms, Maria","REP",21979,28523,31888,34031,35801,36575,36989,37512,6544,3365,2143,1770,774,414,523
1649,"State Representative - District No. 28","Legislative District 28","Maricopa",6690,"Syms, Maria","REP",21979,28523,31888,34031,35801,36575,36989,37512,6544,3365,2143,1770,774,414,523
1650,"State Representative - District No. 29","Legislative District 29","State",6967,"Andrade, Richard","DEM",8298,11785,13606,14582,15885,16706,17092,17321,3487,1821,976,1303,821,386,229
1650,"State Representative - District No. 29","Legislative District 29","Maricopa",6967,"Andrade, Richard","DEM",8298,11785,13606,14582,15885,16706,17092,17321,3487,1821,976,1303,821,386,229
1650,"State Representative - District No. 29","Legislative District 29","State",6839,"Chavez, Cesar","DEM",9426,14399,16552,17723,19398,20418,20940,21205,4973,2153,1171,1675,1020,522,265
1650,"State Representative - District No. 29","Legislative District 29","Maricopa",6839,"Chavez, Cesar","DEM",9426,14399,16552,17723,19398,20418,20940,21205,4973,2153,1171,1675,1020,522,265
1651,"State Representative - District No. 30","Legislative District 30","State",6472,"Meza, Robert","DEM",8723,12261,14047,15760,16392,17371,17536,17764,3538,1786,1713,632,979,165,228
1651,"State Representative - District No. 30","Legislative District 30","Maricopa",6472,"Meza, Robert","DEM",8723,12261,14047,15760,16392,17371,17536,17764,3538,1786,1713,632,979,165,228
1651,"State Representative - District No. 30","Legislative District 30","State",6953,"Spears, Gary","REP",6257,8634,9534,10221,10554,11049,11102,11210,2377,900,687,333,495,53,108
1651,"State Representative - District No. 30","Legislative District 30","Maricopa",6953,"Spears, Gary","REP",6257,8634,9534,10221,10554,11049,11102,11210,2377,900,687,333,495,53,108
1651,"State Representative - District No. 30","Legislative District 30","State",6456,"Terán, Raquel","DEM",8951,12639,14619,16544,17266,18262,18454,18698,3688,1980,1925,722,996,192,244
1651,"State Representative - District No. 30","Legislative District 30","Maricopa",6456,"Terán, Raquel","DEM",8951,12639,14619,16544,17266,18262,18454,18698,3688,1980,1925,722,996,192,244
1620,"Secretary of State","Statewide","State",6579,"Gaynor, Steve","REP",645366,856203,930178,987385,1035375,1058283,1077543,1087747,210837,73975,57207,47990,22908,19260,10204
1620,"Secretary of State","Statewide","Apache",6579,"Gaynor, Steve","REP",3272,6392,6422,7842,7842,7879,7879,7879,3120,30,1420,0,37,0,0
1620,"Secretary of State","Statewide","Cochise",6579,"Gaynor, Steve","REP",16418,23349,23349,25418,25418,25418,25418,26203,6931,0,2069,0,0,0,785
1620,"Secretary of State","Statewide","Coconino",6579,"Gaynor, Steve","REP",13459,16462,16462,16707,16707,18251,19148,19389,3003,0,245,0,1544,897,241
1620,"Secretary of State","Statewide","Gila",6579,"Gaynor, Steve","REP",8781,10830,12337,12455,12802,12802,12802,12802,2049,1507,118,347,0,0,0
1620,"Secretary of State","Statewide","Graham",6579,"Gaynor, Steve","REP",5707,6357,7061,7061,7061,7061,7061,7061,650,704,0,0,0,0,0
1620,"Secretary of State","Statewide","Greenlee",6579,"Gaynor, Steve","REP",1258,1437,1437,1437,1437,1437,1437,1437,179,0,0,0,0,0,0
1620,"Secretary of State","Statewide","Maricopa",6579,"Gaynor, Steve","REP",367180,486392,540281,573037,604069,620406,628575,636810,119212,53889,32756,31032,16337,8169,8235
1620,"Secretary of State","Statewide","Mohave",6579,"Gaynor, Steve","REP",29816,45148,45890,48728,51124,51124,51274,51755,15332,742,2838,2396,0,150,481
1620,"Secretary of State","Statewide","Navajo",6579,"Gaynor, Steve","REP",10779,14700,17113,17113,18914,19037,19037,19037,3921,2413,0,1801,123,0,0
1620,"Secretary of State","Statewide","Pima",6579,"Gaynor, Steve","REP",95323,125737,125737,133578,141921,141921,147660,147660,30414,0,7841,8343,0,5739,0
1620,"Secretary of State","Statewide","Pinal",6579,"Gaynor, Steve","REP",27577,42036,46328,52475,55159,58745,63050,63050,14459,4292,6147,2684,3586,4305,0
1620,"Secretary of State","Statewide","Santa Cruz",6579,"Gaynor, Steve","REP",2247,3170,3170,3728,3728,3728,3728,3728,923,0,558,0,0,0,0
1620,"Secretary of State","Statewide","Yavapai",6579,"Gaynor, Steve","REP",48602,51452,60723,62766,64153,65434,65434,65896,2850,9271,2043,1387,1281,0,462
1620,"Secretary of State","Statewide","Yuma",6579,"Gaynor, Steve","REP",14947,19697,20824,21996,21996,21996,21996,21996,4750,1127,1172,0,0,0,0
1620,"Secretary of State","Statewide","State",6430,"Hobbs, Katie","DEM",610621,816595,902230,977825,1032255,1057859,1083210,1093034,205974,85635,75595,54430,25604,25351,9824
1620,"Secretary of State","Statewide","Apache",6430,"Hobbs, Katie","DEM",4053,13730,13956,16871,16871,17017,17017,17017,9677,226,2915,0,146,0,0
1620,"Secretary of State","Statewide","Cochise",6430,"Hobbs, Katie","DEM",12977,16182,16182,18027,18027,18027,18027,18718,3205,0,1845,0,0,0,691
1620,"Secretary of State","Statewide","Coconino",6430,"Hobbs, Katie","DEM",20909,27765,27765,28428,28428,31441,32807,33268,6856,0,663,0,3013,1366,461
1620,"Secretary of State","Statewide","Gila",6430,"Hobbs, Katie","DEM",4856,6357,7182,7262,7522,7522,7522,7522,1501,825,80,260,0,0,0
1620,"Secretary of State","Statewide","Graham",6430,"Hobbs, Katie","DEM",2481,3246,3476,3476,3476,3476,3476,3476,765,230,0,0,0,0,0
1620,"Secretary of State","Statewide","Greenlee",6430,"Hobbs, Katie","DEM",988,1084,1084,1084,1084,1084,1084,1084,96,0,0,0,0,0,0
1620,"Secretary of State","Statewide","Maricopa",6430,"Hobbs, Katie","DEM",343681,465400,535956,578800,612915,630884,640691,648931,121719,70556,42844,34115,17969,9807,8240
1620,"Secretary of State","Statewide","Mohave",6430,"Hobbs, Katie","DEM",11360,16156,16455,17616,18511,18511,18576,18734,4796,299,1161,895,0,65,158
1620,"Secretary of State","Statewide","Navajo",6430,"Hobbs, Katie","DEM",7195,12470,15613,15613,16708,16929,16929,16929,5275,3143,0,1095,221,0,0
1620,"Secretary of State","Statewide","Pima",6430,"Hobbs, Katie","DEM",138155,170245,170245,185720,200682,200682,211177,211177,32090,0,15475,14962,0,10495,0
1620,"Secretary of State","Statewide","Pinal",6430,"Hobbs, Katie","DEM",18317,28636,32168,37763,40130,43307,46925,46925,10319,3532,5595,2367,3177,3618,0
1620,"Secretary of State","Statewide","Santa Cruz",6430,"Hobbs, Katie","DEM",5537,7790,7790,9494,9494,9494,9494,9494,2253,0,1704,0,0,0,0
1620,"Secretary of State","Statewide","Yavapai",6430,"Hobbs, Katie","DEM",28161,29498,34778,36053,36789,37867,37867,38141,1337,5280,1275,736,1078,0,274
1620,"Secretary of State","Statewide","Yuma",6430,"Hobbs, Katie","DEM",11951,16593,18137,20175,20175,20175,20175,20175,4642,1544,2038,0,0,0,0
1617,"Attorney General","Statewide","State",6253,"Brnovich, Mark","REP",667002,886942,965708,1025447,1075532,1099352,1119369,1129989,219940,78766,59739,50085,23820,20017,10620
1617,"Attorney General","Statewide","Apache",6253,"Brnovich, Mark","REP",3354,6786,6820,8356,8356,8392,8392,8392,3432,34,1536,0,36,0,0
1617,"Attorney General","Statewide","Cochise",6253,"Brnovich, Mark","REP",16687,23789,23789,25916,25916,25916,25916,26721,7102,0,2127,0,0,0,805
1617,"Attorney General","Statewide","Coconino",6253,"Brnovich, Mark","REP",13971,17193,17193,17448,17448,19049,19981,20220,3222,0,255,0,1601,932,239
1617,"Attorney General","Statewide","Gila",6253,"Brnovich, Mark","REP",9001,11150,12730,12855,13224,13224,13224,13224,2149,1580,125,369,0,0,0
1617,"Attorney General","Statewide","Graham",6253,"Brnovich, Mark","REP",5886,6567,7275,7275,7275,7275,7275,7275,681,708,0,0,0,0,0
1617,"Attorney General","Statewide","Greenlee",6253,"Brnovich, Mark","REP",1312,1493,1493,1493,1493,1493,1493,1493,181,0,0,0,0,0,0
1617,"Attorney General","Statewide","Maricopa",6253,"Brnovich, Mark","REP",384067,509175,567183,601818,634367,651428,659992,668611,125108,58008,34635,32549,17061,8564,8619
1617,"Attorney General","Statewide","Mohave",6253,"Brnovich, Mark","REP",30444,46080,46829,49732,52153,52153,52307,52790,15636,749,2903,2421,0,154,483
1617,"Attorney General","Statewide","Navajo",6253,"Brnovich, Mark","REP",11100,15250,17816,17816,19720,19851,19851,19851,4150,2566,0,1904,131,0,0
1617,"Attorney General","Statewide","Pima",6253,"Brnovich, Mark","REP",96025,127408,127408,135369,144013,144013,149906,149906,31383,0,7961,8644,0,5893,0
