"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1107_eb","r1107","r1108","r1109","r1110","r1111","r1112","r1113"
1620,"Secretary of State","Statewide","Cochise",6579,"Gaynor, Steve","REP",16418,23349,23349,25418,25418,25418,25418,26203
1620,"Secretary of State","Statewide","Coconino",6579,"Gaynor, Steve","REP",13459,16462,16462,16707,16707,18251,19148,19389
1620,"Secretary of State","Statewide","Gila",6579,"Gaynor, Steve","REP",8781,10830,12337,12455,12802,12802,12802,12802
1620,"Secretary of State","Statewide","Graham",6579,"Gaynor, Steve","REP",5707,6357,7061,7061,7061,7061,7061,7061
1620,"Secretary of State","Statewide","Greenlee",6579,"Gaynor, Steve","REP",1258,1437,1437,1437,1437,1437,1437,1437
1620,"Secretary of State","Statewide","Maricopa",6579,"Gaynor, Steve","REP",367180,486392,540281,573037,604069,620406,628575,636810
1620,"Secretary of State","Statewide","Mohave",6579,"Gaynor, Steve","REP",29816,45148,45890,48728,51124,51124,51274,51755
1620,"Secretary of State","Statewide","Navajo",6579,"Gaynor, Steve","REP",10779,14700,17113,17113,18914,19037,19037,19037
1620,"Secretary of State","Statewide","Pima",6579,"Gaynor, Steve","REP",95323,125737,125737,133578,141921,141921,147660,147660
1620,"Secretary of State","Statewide","Pinal",6579,"Gaynor, Steve","REP",27577,42036,46328,52475,55159,58745,63050,63050
1620,"Secretary of State","Statewide","Santa Cruz",6579,"Gaynor, Steve","REP",2247,3170,3170,3728,3728,3728,3728,3728
1620,"Secretary of State","Statewide","Yavapai",6579,"Gaynor, Steve","REP",48602,51452,60723,62766,64153,65434,65434,65896
1620,"Secretary of State","Statewide","Yuma",6579,"Gaynor, Steve","REP",14947,19697,20824,21996,21996,21996,21996,21996
1620,"Secretary of State","Statewide","State",6430,"Hobbs, Katie","DEM",610621,816595,902230,977825,1032255,1057859,1083210,1093034
1620,"Secretary of State","Statewide","Apache",6430,"Hobbs, Katie","DEM",4053,13730,13956,16871,16871,17017,17017,17017
1620,"Secretary of State","Statewide","Cochise",6430,"Hobbs, Katie","DEM",12977,16182,16182,18027,18027,18027,18027,18718
1620,"Secretary of State","Statewide","Coconino",6430,"Hobbs, Katie","DEM",20909,27765,27765,28428,28428,31441,32807,33268
1620,"Secretary of State","Statewide","Gila",6430,"Hobbs, Katie","DEM",4856,6357,7182,7262,7522,7522,7522,7522
1620,"Secretary of State","Statewide","Graham",6430,"Hobbs, Katie","DEM",2481,3246,3476,3476,3476,3476,3476,3476
1620,"Secretary of State","Statewide","Greenlee",6430,"Hobbs, Katie","DEM",988,1084,1084,1084,1084,1084,1084,1084
1620,"Secretary of State","Statewide","Maricopa",6430,"Hobbs, Katie","DEM",343681,465400,535956,578800,612915,630884,640691,648931
1620,"Secretary of State","Statewide","Mohave",6430,"Hobbs, Katie","DEM",11360,16156,16455,17616,18511,18511,18576,18734
1620,"Secretary of State","Statewide","Navajo",6430,"Hobbs, Katie","DEM",7195,12470,15613,15613,16708,16929,16929,16929
1620,"Secretary of State","Statewide","Pima",6430,"Hobbs, Katie","DEM",138155,170245,170245,185720,200682,200682,211177,211177
1620,"Secretary of State","Statewide","Pinal",6430,"Hobbs, Katie","DEM",18317,28636,32168,37763,40130,43307,46925,46925
1620,"Secretary of State","Statewide","Santa Cruz",6430,"Hobbs, Katie","DEM",5537,7790,7790,9494,9494,9494,9494,9494
1620,"Secretary of State","Statewide","Yavapai",6430,"Hobbs, Katie","DEM",28161,29498,34778,36053,36789,37867,37867,38141
1620,"Secretary of State","Statewide","Yuma",6430,"Hobbs, Katie","DEM",11951,16593,18137,20175,20175,20175,20175,20175
1617,"Attorney General","Statewide","State",6253,"Brnovich, Mark","REP",667002,886942,965708,1025447,1075532,1099352,1119369,1129989
1617,"Attorney General","Statewide","Apache",6253,"Brnovich, Mark","REP",3354,6786,6820,8356,8356,8392,8392,8392
1617,"Attorney General","Statewide","Cochise",6253,"Brnovich, Mark","REP",16687,23789,23789,25916,25916,25916,25916,26721
1617,"Attorney General","Statewide","Coconino",6253,"Brnovich, Mark","REP",13971,17193,17193,17448,17448,19049,19981,20220
1617,"Attorney General","Statewide","Gila",6253,"Brnovich, Mark","REP",9001,11150,12730,12855,13224,13224,13224,13224
1617,"Attorney General","Statewide","Graham",6253,"Brnovich, Mark","REP",5886,6567,7275,7275,7275,7275,7275,7275
1617,"Attorney General","Statewide","Greenlee",6253,"Brnovich, Mark","REP",1312,1493,1493,1493,1493,1493,1493,1493
1617,"Attorney General","Statewide","Maricopa",6253,"Brnovich, Mark","REP",384067,509175,567183,601818,634367,651428,659992,668611
1617,"Attorney General","Statewide","Mohave",6253,"Brnovich, Mark","REP",30444,46080,46829,49732,52153,52153,52307,52790
1617,"Attorney General","Statewide","Navajo",6253,"Brnovich, Mark","REP",11100,15250,17816,17816,19720,19851,19851,19851
1617,"Attorney General","Statewide","Pima",6253,"Brnovich, Mark","REP",96025,127408,127408,135369,144013,144013,149906,149906
1617,"Attorney General","Statewide","Pinal",6253,"Brnovich, Mark","REP",28257,43411,47867,54238,57028,60719,65193,65193
1617,"Attorney General","Statewide","Santa Cruz",6253,"Brnovich, Mark","REP",2217,3197,3197,3766,3766,3766,3766,3766
1617,"Attorney General","Statewide","Yavapai",6253,"Brnovich, Mark","REP",49777,52692,62210,64317,65725,67025,67025,67499
1617,"Attorney General","Statewide","Yuma",6253,"Brnovich, Mark","REP",14904,19609,20756,21906,21906,21906,21906,21906
1617,"Attorney General","Statewide","State",6412,"Contreras, January","DEM",582362,777866,858084,930752,982878,1007445,1031792,1041090
1617,"Attorney General","Statewide","Apache",6412,"Contreras, January","DEM",3900,13153,13376,16150,16150,16296,16296,16296
1617,"Attorney General","Statewide","Cochise",6412,"Contreras, January","DEM",12548,15577,15577,17357,17357,17357,17357,18021
1617,"Attorney General","Statewide","Coconino",6412,"Contreras, January","DEM",20135,26716,26716,27362,27362,30301,31619,32075
1617,"Attorney General","Statewide","Gila",6412,"Contreras, January","DEM",4489,5861,6588,6655,6889,6889,6889,6889
1617,"Attorney General","Statewide","Graham",6412,"Contreras, January","DEM",2200,2919,3129,3129,3129,3129,3129,3129
1617,"Attorney General","Statewide","Greenlee",6412,"Contreras, January","DEM",910,999,999,999,999,999,999,999
1617,"Attorney General","Statewide","Maricopa",6412,"Contreras, January","DEM",322809,438064,504100,544907,577377,594584,603940,611707
1617,"Attorney General","Statewide","Mohave",6412,"Contreras, January","DEM",10397,14785,15063,16130,16980,16980,17040,17190
1617,"Attorney General","Statewide","Navajo",6412,"Contreras, January","DEM",6868,11856,14780,14780,15803,16014,16014,16014
1617,"Attorney General","Statewide","Pima",6412,"Contreras, January","DEM",136469,167361,167361,182648,197254,197254,207487,207487
1617,"Attorney General","Statewide","Pinal",6412,"Contreras, January","DEM",17309,26860,30164,35434,37659,40679,44059,44059
1617,"Attorney General","Statewide","Santa Cruz",6412,"Contreras, January","DEM",5478,7641,7641,9308,9308,9308,9308,9308
1617,"Attorney General","Statewide","Yavapai",6412,"Contreras, January","DEM",26879,28136,33115,34346,35064,36108,36108,36369
1617,"Attorney General","Statewide","Yuma",6412,"Contreras, January","DEM",11971,16657,18194,20266,20266,20266,20266,20266
1682,"State Treasurer","Statewide","State",6812,"Manoil, Mark","DEM",549201,734071,808567,875933,923435,945919,968436,977317
1682,"State Treasurer","Statewide","Apache",6812,"Manoil, Mark","DEM",3836,13085,13310,16052,16052,16190,16190,16190
1682,"State Treasurer","Statewide","Cochise",6812,"Manoil, Mark","DEM",11585,14380,14380,15985,15985,15985,15985,16626
1682,"State Treasurer","Statewide","Coconino",6812,"Manoil, Mark","DEM",19374,25891,25891,26500,26500,29227,30496,30925
1682,"State Treasurer","Statewide","Gila",6812,"Manoil, Mark","DEM",4353,5718,6408,6473,6707,6707,6707,6707
1682,"State Treasurer","Statewide","Graham",6812,"Manoil, Mark","DEM",2189,2900,3083,3083,3083,3083,3083,3083
1682,"State Treasurer","Statewide","Greenlee",6812,"Manoil, Mark","DEM",951,1034,1034,1034,1034,1034,1034,1034
1682,"State Treasurer","Statewide","Maricopa",6812,"Manoil, Mark","DEM",304283,412010,472921,510625,540016,555649,564229,571645
1682,"State Treasurer","Statewide","Mohave",6812,"Manoil, Mark","DEM",10357,14639,14896,15913,16721,16721,16773,16920
1682,"State Treasurer","Statewide","Navajo",6812,"Manoil, Mark","DEM",6578,11528,14457,14457,15429,15643,15643,15643
1682,"State Treasurer","Statewide","Pima",6812,"Manoil, Mark","DEM",126879,155918,155918,169905,183300,183300,192725,192725
1682,"State Treasurer","Statewide","Pinal",6812,"Manoil, Mark","DEM",16878,26088,29293,34246,36320,39105,42296,42296
1682,"State Treasurer","Statewide","Santa Cruz",6812,"Manoil, Mark","DEM",5328,7501,7501,9142,9142,9142,9142,9142
1682,"State Treasurer","Statewide","Yavapai",6812,"Manoil, Mark","DEM",25377,26523,31199,32310,32938,33925,33925,34173
1682,"State Treasurer","Statewide","Yuma",6812,"Manoil, Mark","DEM",11233,15613,17033,18965,18965,18965,18965,18965
1682,"State Treasurer","Statewide","State",7032,"Yee, Kimberly","REP",690908,917502,999684,1063127,1116301,1141425,1162630,1173652
1682,"State Treasurer","Statewide","Apache",7032,"Yee, Kimberly","REP",3395,6860,6895,8444,8444,8488,8488,8488
1682,"State Treasurer","Statewide","Cochise",7032,"Yee, Kimberly","REP",17461,24758,24758,27026,27026,27026,27026,27849
1682,"State Treasurer","Statewide","Coconino",7032,"Yee, Kimberly","REP",14393,17650,17650,17925,17925,19650,20605,20862
1682,"State Treasurer","Statewide","Gila",7032,"Yee, Kimberly","REP",9131,11291,12914,13044,13414,13414,13414,13414
1682,"State Treasurer","Statewide","Graham",7032,"Yee, Kimberly","REP",5924,6615,7357,7357,7357,7357,7357,7357
1682,"State Treasurer","Statewide","Greenlee",7032,"Yee, Kimberly","REP",1286,1473,1473,1473,1473,1473,1473,1473
1682,"State Treasurer","Statewide","Maricopa",7032,"Yee, Kimberly","REP",395685,525196,586151,622739,657219,675253,684229,693197
1682,"State Treasurer","Statewide","Mohave",7032,"Yee, Kimberly","REP",30500,46150,46920,49866,52317,52317,52477,52962
1682,"State Treasurer","Statewide","Navajo",7032,"Yee, Kimberly","REP",11356,15510,18083,18083,20009,20140,20140,20140
1682,"State Treasurer","Statewide","Pima",7032,"Yee, Kimberly","REP",104538,137401,137401,146437,156020,156020,162552,162552
1682,"State Treasurer","Statewide","Pinal",7032,"Yee, Kimberly","REP",28372,43581,48103,54679,57565,61409,65991,65991
1682,"State Treasurer","Statewide","Santa Cruz",7032,"Yee, Kimberly","REP",2488,3500,3500,4127,4127,4127,4127,4127
1682,"State Treasurer","Statewide","Yavapai",7032,"Yee, Kimberly","REP",50807,53803,63514,65687,67165,68511,68511,69000
1682,"State Treasurer","Statewide","Yuma",7032,"Yee, Kimberly","REP",15572,20549,21800,23075,23075,23075,23075,23075
1683,"Superintendent of Public Instruction","Statewide","State",6748,"Hoffman, Kathy","DEM",617761,823182,909366,985083,1040130,1066138,1091741,1101683
1683,"Superintendent of Public Instruction","Statewide","Apache",6748,"Hoffman, Kathy","DEM",4090,13740,13979,16894,16894,17045,17045,17045
1683,"Superintendent of Public Instruction","Statewide","Cochise",6748,"Hoffman, Kathy","DEM",13025,16273,16273,18148,18148,18148,18148,18843
1683,"Superintendent of Public Instruction","Statewide","Coconino",6748,"Hoffman, Kathy","DEM",21061,27917,27917,28571,28571,31629,33037,33504
1683,"Superintendent of Public Instruction","Statewide","Gila",6748,"Hoffman, Kathy","DEM",5089,6618,7466,7546,7810,7810,7810,7810
1683,"Superintendent of Public Instruction","Statewide","Graham",6748,"Hoffman, Kathy","DEM",2633,3409,3664,3664,3664,3664,3664,3664
1683,"Superintendent of Public Instruction","Statewide","Greenlee",6748,"Hoffman, Kathy","DEM",1027,1124,1124,1124,1124,1124,1124,1124
1683,"Superintendent of Public Instruction","Statewide","Maricopa",6748,"Hoffman, Kathy","DEM",347496,468611,539393,582149,616708,634989,644930,653277
1683,"Superintendent of Public Instruction","Statewide","Mohave",6748,"Hoffman, Kathy","DEM",11582,16379,16673,17864,18801,18801,18866,19026
1683,"Superintendent of Public Instruction","Statewide","Navajo",6748,"Hoffman, Kathy","DEM",7584,12932,16109,16109,17293,17519,17519,17519
1683,"Superintendent of Public Instruction","Statewide","Pima",6748,"Hoffman, Kathy","DEM",138384,170343,170343,185762,200723,200723,211202,211202
1683,"Superintendent of Public Instruction","Statewide","Pinal",6748,"Hoffman, Kathy","DEM",18708,28994,32591,38291,40658,43850,47560,47560
1683,"Superintendent of Public Instruction","Statewide","Santa Cruz",6748,"Hoffman, Kathy","DEM",5544,7777,7777,9492,9492,9492,9492,9492
1683,"Superintendent of Public Instruction","Statewide","Yavapai",6748,"Hoffman, Kathy","DEM",29343,30684,36079,37409,38184,39284,39284,39557
1683,"Superintendent of Public Instruction","Statewide","Yuma",6748,"Hoffman, Kathy","DEM",12195,16929,18526,20608,20608,20608,20608,20608
1683,"Superintendent of Public Instruction","Statewide","State",6263,"Riggs, Frank","REP",621313,827425,897526,952260,997817,1019417,1037684,1047561
1683,"Superintendent of Public Instruction","Statewide","Apache",6263,"Riggs, Frank","REP",3129,6217,6238,7615,7615,7647,7647,7647
1683,"Superintendent of Public Instruction","Statewide","Cochise",6263,"Riggs, Frank","REP",16080,22932,22932,24948,24948,24948,24948,25717
1683,"Superintendent of Public Instruction","Statewide","Coconino",6263,"Riggs, Frank","REP",12840,15760,15760,15994,15994,17426,18231,18457
1683,"Superintendent of Public Instruction","Statewide","Gila",6263,"Riggs, Frank","REP",8472,10456,11918,12038,12379,12379,12379,12379
1683,"Superintendent of Public Instruction","Statewide","Graham",6263,"Riggs, Frank","REP",5492,6119,6789,6789,6789,6789,6789,6789
1683,"Superintendent of Public Instruction","Statewide","Greenlee",6263,"Riggs, Frank","REP",1205,1382,1382,1382,1382,1382,1382,1382
1683,"Superintendent of Public Instruction","Statewide","Maricopa",6263,"Riggs, Frank","REP",350647,466649,517317,548344,577473,592770,600398,608348
1683,"Superintendent of Public Instruction","Statewide","Mohave",6263,"Riggs, Frank","REP",29184,44308,45046,47800,50112,50112,50260,50737
1683,"Superintendent of Public Instruction","Statewide","Navajo",6263,"Riggs, Frank","REP",10486,14303,16652,16652,18392,18508,18508,18508
1683,"Superintendent of Public Instruction","Statewide","Pima",6263,"Riggs, Frank","REP",93225,123105,123105,130738,138811,138811,144341,144341
1683,"Superintendent of Public Instruction","Statewide","Pinal",6263,"Riggs, Frank","REP",26927,41291,45479,51427,54063,57559,61715,61715
1683,"Superintendent of Public Instruction","Statewide","Santa Cruz",6263,"Riggs, Frank","REP",2267,3183,3183,3741,3741,3741,3741,3741
1683,"Superintendent of Public Instruction","Statewide","Yavapai",6263,"Riggs, Frank","REP",46818,49593,58527,60473,61799,63026,63026,63481
1683,"Superintendent of Public Instruction","Statewide","Yuma",6263,"Riggs, Frank","REP",14541,19157,20228,21349,21349,21349,21349,21349
1621,"State Mine Inspector","Statewide","State",6644,"Hart, Joe","REP",653050,864908,939316,997475,1045795,1068651,1088174,1098590
1621,"State Mine Inspector","Statewide","Apache",6644,"Hart, Joe","REP",3253,6460,6489,7942,7942,7981,7981,7981
1621,"State Mine Inspector","Statewide","Cochise",6644,"Hart, Joe","REP",16920,24000,24000,26172,26172,26172,26172,26974
1621,"State Mine Inspector","Statewide","Coconino",6644,"Hart, Joe","REP",13583,16560,16560,16813,16813,18370,19235,19479
1621,"State Mine Inspector","Statewide","Gila",6644,"Hart, Joe","REP",8915,10996,12558,12688,13042,13042,13042,13042
1621,"State Mine Inspector","Statewide","Graham",6644,"Hart, Joe","REP",5784,6435,7135,7135,7135,7135,7135,7135
1621,"State Mine Inspector","Statewide","Greenlee",6644,"Hart, Joe","REP",1278,1459,1459,1459,1459,1459,1459,1459
1621,"State Mine Inspector","Statewide","Maricopa",6644,"Hart, Joe","REP",367792,486947,541308,574177,605016,621244,629389,637818
1621,"State Mine Inspector","Statewide","Mohave",6644,"Hart, Joe","REP",30054,45474,46222,49060,51440,51440,51600,52082
1621,"State Mine Inspector","Statewide","Navajo",6644,"Hart, Joe","REP",10961,14860,17238,17238,19063,19186,19186,19186
1621,"State Mine Inspector","Statewide","Pima",6644,"Hart, Joe","REP",100154,131173,131173,139533,148364,148364,154402,154402
1621,"State Mine Inspector","Statewide","Pinal",6644,"Hart, Joe","REP",27841,42459,46793,53063,55782,59382,63697,63697
1621,"State Mine Inspector","Statewide","Santa Cruz",6644,"Hart, Joe","REP",2330,3270,3270,3845,3845,3845,3845,3845
1621,"State Mine Inspector","Statewide","Yavapai",6644,"Hart, Joe","REP",49133,51929,61056,63100,64472,65781,65781,66240
1621,"State Mine Inspector","Statewide","Yuma",6644,"Hart, Joe","REP",15052,19827,20996,22191,22191,22191,22191,22191
1621,"State Mine Inspector","Statewide","State",6735,"Pierce, William ""Bill""","DEM",566344,759389,836787,906592,956206,979584,1002927,1012157
1621,"State Mine Inspector","Statewide","Apache",6735,"Pierce, William ""Bill""","DEM",3935,13449,13678,16501,16501,16646,16646,16646
1621,"State Mine Inspector","Statewide","Cochise",6735,"Pierce, William ""Bill""","DEM",11987,14976,14976,16658,16658,16658,16658,17317
1621,"State Mine Inspector","Statewide","Coconino",6735,"Pierce, William ""Bill""","DEM",19880,26558,26558,27191,27191,30029,31356,31798
1621,"State Mine Inspector","Statewide","Gila",6735,"Pierce, William ""Bill""","DEM",4509,5922,6628,6699,6953,6953,6953,6953
1621,"State Mine Inspector","Statewide","Graham",6735,"Pierce, William ""Bill""","DEM",2279,3033,3249,3249,3249,3249,3249,3249
1621,"State Mine Inspector","Statewide","Greenlee",6735,"Pierce, William ""Bill""","DEM",952,1038,1038,1038,1038,1038,1038,1038
1621,"State Mine Inspector","Statewide","Maricopa",6735,"Pierce, William ""Bill""","DEM",313555,426450,489465,528481,559090,575242,584032,591752
1621,"State Mine Inspector","Statewide","Mohave",6735,"Pierce, William ""Bill""","DEM",10570,14975,15238,16304,17155,17155,17209,17360
1621,"State Mine Inspector","Statewide","Navajo",6735,"Pierce, William ""Bill""","DEM",6914,12054,15165,15165,16207,16426,16426,16426
1621,"State Mine Inspector","Statewide","Pima",6735,"Pierce, William ""Bill""","DEM",130486,160569,160569,175065,189039,189039,198828,198828
1621,"State Mine Inspector","Statewide","Pinal",6735,"Pierce, William ""Bill""","DEM",17226,26924,30237,35413,37597,40573,43956,43956
1621,"State Mine Inspector","Statewide","Santa Cruz",6735,"Pierce, William ""Bill""","DEM",5413,7615,7615,9284,9284,9284,9284,9284
1621,"State Mine Inspector","Statewide","Yavapai",6735,"Pierce, William ""Bill""","DEM",27202,28488,33572,34782,35482,36530,36530,36788
1621,"State Mine Inspector","Statewide","Yuma",6735,"Pierce, William ""Bill""","DEM",11436,15979,17440,19403,19403,19403,19403,19403
1618,"Corporation Commissioner","Statewide","State",6873,"Glassman, Rodney","REP",593589,777514,844446,896121,939800,960571,977862,987346
1618,"Corporation Commissioner","Statewide","Apache",6873,"Glassman, Rodney","REP",2805,5122,5135,6346,6346,6367,6367,6367
1618,"Corporation Commissioner","Statewide","Cochise",6873,"Glassman, Rodney","REP",15290,22141,22141,24012,24012,24012,24012,24767
1618,"Corporation Commissioner","Statewide","Coconino",6873,"Glassman, Rodney","REP",12281,14748,14748,14968,14968,16349,17135,17349
1618,"Corporation Commissioner","Statewide","Gila",6873,"Glassman, Rodney","REP",7986,9756,11118,11232,11539,11539,11539,11539
1618,"Corporation Commissioner","Statewide","Graham",6873,"Glassman, Rodney","REP",5166,5709,6325,6325,6325,6325,6325,6325
1618,"Corporation Commissioner","Statewide","Greenlee",6873,"Glassman, Rodney","REP",1141,1300,1300,1300,1300,1300,1300,1300
1618,"Corporation Commissioner","Statewide","Maricopa",6873,"Glassman, Rodney","REP",340272,445384,494583,524583,553017,568030,575492,583238
1618,"Corporation Commissioner","Statewide","Mohave",6873,"Glassman, Rodney","REP",25470,37965,38575,40934,42980,42980,43084,43447
1618,"Corporation Commissioner","Statewide","Navajo",6873,"Glassman, Rodney","REP",9704,12993,15027,15027,16697,16784,16784,16784
1618,"Corporation Commissioner","Statewide","Pima",6873,"Glassman, Rodney","REP",87621,113969,113969,121059,128617,128617,133785,133785
1618,"Corporation Commissioner","Statewide","Pinal",6873,"Glassman, Rodney","REP",24932,37282,41121,46527,48914,52002,55773,55773
1618,"Corporation Commissioner","Statewide","Santa Cruz",6873,"Glassman, Rodney","REP",2055,2864,2864,3351,3351,3351,3351,3351
1618,"Corporation Commissioner","Statewide","Yavapai",6873,"Glassman, Rodney","REP",45678,48250,56524,58421,59698,60879,60879,61285
1618,"Corporation Commissioner","Statewide","Yuma",6873,"Glassman, Rodney","REP",13188,17406,18391,19411,19411,19411,19411,19411
1618,"Corporation Commissioner","Statewide","State",6853,"Kennedy, Sandra","DEM",572346,752387,830655,898694,947244,970318,992644,1001972
1618,"Corporation Commissioner","Statewide","Apache",6853,"Kennedy, Sandra","DEM",3588,11715,11911,14491,14491,14607,14607,14607
1618,"Corporation Commissioner","Statewide","Cochise",6853,"Kennedy, Sandra","DEM",11885,15046,15046,16652,16652,16652,16652,17326
1618,"Corporation Commissioner","Statewide","Coconino",6853,"Kennedy, Sandra","DEM",19603,25741,25741,26331,26331,29100,30378,30803
1618,"Corporation Commissioner","Statewide","Gila",6853,"Kennedy, Sandra","DEM",4956,6367,7153,7222,7459,7459,7459,7459
1618,"Corporation Commissioner","Statewide","Graham",6853,"Kennedy, Sandra","DEM",2216,2878,3071,3071,3071,3071,3071,3071
1618,"Corporation Commissioner","Statewide","Greenlee",6853,"Kennedy, Sandra","DEM",897,982,982,982,982,982,982,982
1618,"Corporation Commissioner","Statewide","Maricopa",6853,"Kennedy, Sandra","DEM",323650,429603,494038,532923,563685,579789,588522,596382
1618,"Corporation Commissioner","Statewide","Mohave",6853,"Kennedy, Sandra","DEM",10378,14620,14886,15918,16710,16710,16749,16878
1618,"Corporation Commissioner","Statewide","Navajo",6853,"Kennedy, Sandra","DEM",6799,11483,14245,14245,15202,15400,15400,15400
1618,"Corporation Commissioner","Statewide","Pima",6853,"Kennedy, Sandra","DEM",127265,154865,154865,168554,181478,181478,190501,190501
1618,"Corporation Commissioner","Statewide","Pinal",6853,"Kennedy, Sandra","DEM",17216,26421,29737,34920,37087,39933,43186,43186
1618,"Corporation Commissioner","Statewide","Santa Cruz",6853,"Kennedy, Sandra","DEM",5103,7068,7068,8530,8530,8530,8530,8530
1618,"Corporation Commissioner","Statewide","Yavapai",6853,"Kennedy, Sandra","DEM",28089,29331,34327,35551,36262,37303,37303,37543
1618,"Corporation Commissioner","Statewide","Yuma",6853,"Kennedy, Sandra","DEM",10701,14915,16233,17952,17952,17952,17952,17952
1618,"Corporation Commissioner","Statewide","State",6355,"Olson, Justin","REP",594899,780116,847485,899670,943691,964743,982171,991677
1618,"Corporation Commissioner","Statewide","Apache",6355,"Olson, Justin","REP",2841,5249,5274,6502,6502,6529,6529,6529
1618,"Corporation Commissioner","Statewide","Cochise",6355,"Olson, Justin","REP",15120,21860,21860,23748,23748,23748,23748,24488
1618,"Corporation Commissioner","Statewide","Coconino",6355,"Olson, Justin","REP",12055,14484,14484,14696,14696,16070,16857,17076
1618,"Corporation Commissioner","Statewide","Gila",6355,"Olson, Justin","REP",7910,9672,11042,11154,11413,11413,11413,11413
1618,"Corporation Commissioner","Statewide","Graham",6355,"Olson, Justin","REP",5202,5737,6371,6371,6371,6371,6371,6371
1618,"Corporation Commissioner","Statewide","Greenlee",6355,"Olson, Justin","REP",1163,1325,1325,1325,1325,1325,1325,1325
1618,"Corporation Commissioner","Statewide","Maricopa",6355,"Olson, Justin","REP",341760,448486,498455,528930,557865,573082,580614,588434
1618,"Corporation Commissioner","Statewide","Mohave",6355,"Olson, Justin","REP",25207,37341,37916,40260,42209,42209,42325,42676
1618,"Corporation Commissioner","Statewide","Navajo",6355,"Olson, Justin","REP",9665,12969,15003,15003,16657,16750,16750,16750
1618,"Corporation Commissioner","Statewide","Pima",6355,"Olson, Justin","REP",89209,116046,116046,123200,130796,130796,136016,136016
1618,"Corporation Commissioner","Statewide","Pinal",6355,"Olson, Justin","REP",25223,37645,41523,46981,49369,52565,56338,56338
1618,"Corporation Commissioner","Statewide","Santa Cruz",6355,"Olson, Justin","REP",2017,2805,2805,3263,3263,3263,3263,3263
1618,"Corporation Commissioner","Statewide","Yavapai",6355,"Olson, Justin","REP",44590,47047,54988,56856,58096,59241,59241,59617
1618,"Corporation Commissioner","Statewide","Yuma",6355,"Olson, Justin","REP",12937,16936,17879,18867,18867,18867,18867,18867
1618,"Corporation Commissioner","Statewide","State",6601,"Sears, Kiana Maria","DEM",534261,698819,771912,836486,883424,905438,927118,935835
1618,"Corporation Commissioner","Statewide","Apache",6601,"Sears, Kiana Maria","DEM",2713,7975,8095,10102,10102,10187,10187,10187
1618,"Corporation Commissioner","Statewide","Cochise",6601,"Sears, Kiana Maria","DEM",10778,13671,13671,15209,15209,15209,15209,15829
1618,"Corporation Commissioner","Statewide","Coconino",6601,"Sears, Kiana Maria","DEM",18505,23625,23625,24170,24170,26861,28073,28485
1618,"Corporation Commissioner","Statewide","Gila",6601,"Sears, Kiana Maria","DEM",4338,5576,6292,6356,6564,6564,6564,6564
1618,"Corporation Commissioner","Statewide","Graham",6601,"Sears, Kiana Maria","DEM",1952,2424,2611,2611,2611,2611,2611,2611
1618,"Corporation Commissioner","Statewide","Greenlee",6601,"Sears, Kiana Maria","DEM",863,952,952,952,952,952,952,952
1618,"Corporation Commissioner","Statewide","Maricopa",6601,"Sears, Kiana Maria","DEM",303687,403257,464387,501708,531417,546938,555380,562737
1618,"Corporation Commissioner","Statewide","Mohave",6601,"Sears, Kiana Maria","DEM",9239,13059,13285,14191,14916,14916,14966,15083
1618,"Corporation Commissioner","Statewide","Navajo",6601,"Sears, Kiana Maria","DEM",5664,9381,11411,11411,12263,12408,12408,12408
1618,"Corporation Commissioner","Statewide","Pima",6601,"Sears, Kiana Maria","DEM",121641,148081,148081,161457,174226,174226,183181,183181
1618,"Corporation Commissioner","Statewide","Pinal",6601,"Sears, Kiana Maria","DEM",15244,23476,26475,31266,33275,35866,38887,38887
1618,"Corporation Commissioner","Statewide","Santa Cruz",6601,"Sears, Kiana Maria","DEM",4576,6280,6280,7549,7549,7549,7549,7549
1618,"Corporation Commissioner","Statewide","Yavapai",6601,"Sears, Kiana Maria","DEM",25498,26574,31060,32217,32883,33864,33864,34075
1618,"Corporation Commissioner","Statewide","Yuma",6601,"Sears, Kiana Maria","DEM",9563,13350,14549,16149,16149,16149,16149,16149
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5973,"No",NA,257740,353485,387212,418309,441081,451712,462168,467052
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5973,"No",NA,1927,6506,6597,7931,7931,7991,7991,7991
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5973,"No",NA,5963,7806,7806,8614,8614,8614,8614,8986
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5973,"No",NA,8521,11492,11492,11750,11750,12866,13373,13549
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5973,"No",NA,2320,3176,3544,3577,3734,3734,3734,3734
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5973,"No",NA,1371,1786,1914,1914,1914,1914,1914,1914
