"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1106_eb","r1106","r1108","r1109","r1110","r1111","r1112","r1113","r1114","r1115","r1116","r1117","r1119"
1622,"State Representative - District No.  1","Legislative District 1","Maricopa",6539,"Gogek, Ed","DEM",5098,6389,7321,8062,8197,8241,8266,8441,8587,8697,8829,9101,9188
1622,"State Representative - District No.  1","Legislative District 1","Yavapai",6539,"Gogek, Ed","DEM",16064,18478,18915,19662,20084,20693,20693,20808,20808,20867,20867,20867,20867
1622,"State Representative - District No.  1","Legislative District 1","State",6706,"Manolis, Jan","DEM",22853,27089,28576,30201,30811,31502,31528,31834,31992,32181,32318,32618,32706
1622,"State Representative - District No.  1","Legislative District 1","Maricopa",6706,"Manolis, Jan","DEM",5606,7130,8153,8992,9145,9188,9214,9387,9545,9668,9805,10105,10193
1622,"State Representative - District No.  1","Legislative District 1","Yavapai",6706,"Manolis, Jan","DEM",17247,19959,20423,21209,21666,22314,22314,22447,22447,22513,22513,22513,22513
1622,"State Representative - District No.  1","Legislative District 1","State",6475,"Stringer, David","REP",46150,56585,59042,62340,63656,64636,64676,65321,65606,66003,66241,66825,67023
1622,"State Representative - District No.  1","Legislative District 1","Maricopa",6475,"Stringer, David","REP",10724,14353,15919,17746,18074,18168,18208,18555,18840,19110,19348,19932,20130
1622,"State Representative - District No.  1","Legislative District 1","Yavapai",6475,"Stringer, David","REP",35426,42232,43123,44594,45582,46468,46468,46766,46766,46893,46893,46893,46893
1623,"State Representative - District No.  2","Legislative District 2","State",6817,"Ackerley, John Christopher","REP",14520,18256,18256,19640,20485,20485,21130,21130,21130,21727,21727,21927,21927
1623,"State Representative - District No.  2","Legislative District 2","Pima",6817,"Ackerley, John Christopher","REP",12413,15322,15322,16242,17087,17087,17732,17732,17732,18328,18328,18528,18528
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6817,"Ackerley, John Christopher","REP",2107,2934,2934,3398,3398,3398,3398,3398,3398,3399,3399,3399,3399
1623,"State Representative - District No.  2","Legislative District 2","State",6857,"Gabaldón, Rosanna","DEM",19213,23795,23795,26570,28017,28017,29009,29009,29009,30215,30215,30481,30481
1623,"State Representative - District No.  2","Legislative District 2","Pima",6857,"Gabaldón, Rosanna","DEM",14449,17241,17241,18675,20122,20122,21114,21114,21114,22319,22319,22585,22585
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6857,"Gabaldón, Rosanna","DEM",4764,6554,6554,7895,7895,7895,7895,7895,7895,7896,7896,7896,7896
1623,"State Representative - District No.  2","Legislative District 2","State",6891,"Hernandez, Daniel, Jr","DEM",19118,23683,23683,26435,27942,27942,28999,28999,28999,30333,30333,30613,30613
1623,"State Representative - District No.  2","Legislative District 2","Pima",6891,"Hernandez, Daniel, Jr","DEM",14538,17390,17390,18860,20367,20367,21424,21424,21424,22755,22755,23035,23035
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6891,"Hernandez, Daniel, Jr","DEM",4580,6293,6293,7575,7575,7575,7575,7575,7575,7578,7578,7578,7578
1623,"State Representative - District No.  2","Legislative District 2","State",6993,"Sizer, Anthony","REP",14188,17979,17979,19321,20129,20129,20744,20744,20744,21348,21348,21543,21543
1623,"State Representative - District No.  2","Legislative District 2","Pima",6993,"Sizer, Anthony","REP",12259,15255,15255,16125,16933,16933,17548,17548,17548,18151,18151,18346,18346
1623,"State Representative - District No.  2","Legislative District 2","Santa Cruz",6993,"Sizer, Anthony","REP",1929,2724,2724,3196,3196,3196,3196,3196,3196,3197,3197,3197,3197
1624,"State Representative - District No.  3","Legislative District 3","State",7042,"Baker, Beryl","GRN",4944,6397,6397,7050,7549,7549,7968,7968,7968,8433,8433,8566,8566
1624,"State Representative - District No.  3","Legislative District 3","Pima",7042,"Baker, Beryl","GRN",4944,6397,6397,7050,7549,7549,7968,7968,7968,8433,8433,8566,8566
1624,"State Representative - District No.  3","Legislative District 3","State",6541,"Cano, Andres","DEM",18229,22255,22255,24766,27121,27121,29094,29094,29094,30972,30972,31482,31482
1624,"State Representative - District No.  3","Legislative District 3","Pima",6541,"Cano, Andres","DEM",18229,22255,22255,24766,27121,27121,29094,29094,29094,30972,30972,31482,31482
1624,"State Representative - District No.  3","Legislative District 3","State",6604,"Hernandez, Alma","DEM",19477,24264,24264,27000,29631,29631,31762,31762,31762,34017,34017,34577,34577
1624,"State Representative - District No.  3","Legislative District 3","Pima",6604,"Hernandez, Alma","DEM",19477,24264,24264,27000,29631,29631,31762,31762,31762,34017,34017,34577,34577
1625,"State Representative - District No.  4","Legislative District 4","State",6844,"Fernandez, Charlene","DEM",13518,19539,21410,23522,24543,24698,25018,25126,25269,25770,26136,26453,26541
1625,"State Representative - District No.  4","Legislative District 4","Maricopa",6844,"Fernandez, Charlene","DEM",4218,5894,6734,7032,7699,7854,7890,7998,8137,8279,8456,8665,8753
1625,"State Representative - District No.  4","Legislative District 4","Pima",6844,"Fernandez, Charlene","DEM",2296,3391,3391,3703,4053,4053,4327,4327,4327,4686,4686,4794,4794
1625,"State Representative - District No.  4","Legislative District 4","Pinal",6844,"Fernandez, Charlene","DEM",13,56,58,62,66,66,76,76,80,80,80,80,80
1625,"State Representative - District No.  4","Legislative District 4","Yuma",6844,"Fernandez, Charlene","DEM",6991,10198,11227,12725,12725,12725,12725,12725,12725,12725,12914,12914,12914
1625,"State Representative - District No.  4","Legislative District 4","State",6534,"Peten, Geraldine ""Gerae""","DEM",9986,14277,15642,17097,17889,18022,18268,18354,18489,18814,19066,19324,19410
1625,"State Representative - District No.  4","Legislative District 4","Maricopa",6534,"Peten, Geraldine ""Gerae""","DEM",3807,5125,5826,6110,6664,6797,6830,6916,7048,7158,7316,7507,7593
1625,"State Representative - District No.  4","Legislative District 4","Pima",6534,"Peten, Geraldine ""Gerae""","DEM",1740,2430,2430,2656,2890,2890,3096,3096,3096,3311,3311,3378,3378
1625,"State Representative - District No.  4","Legislative District 4","Pinal",6534,"Peten, Geraldine ""Gerae""","DEM",10,31,33,36,40,40,47,47,50,50,50,50,50
1625,"State Representative - District No.  4","Legislative District 4","Yuma",6534,"Peten, Geraldine ""Gerae""","DEM",4429,6691,7353,8295,8295,8295,8295,8295,8295,8295,8389,8389,8389
1625,"State Representative - District No.  4","Legislative District 4","State",6681,"Williams, Sara Mae","GRN",4222,6329,6785,7159,7565,7617,7710,7755,7823,8042,8169,8292,8334
1625,"State Representative - District No.  4","Legislative District 4","Maricopa",6681,"Williams, Sara Mae","GRN",1824,2499,2801,2905,3158,3210,3222,3267,3332,3396,3486,3582,3624
1625,"State Representative - District No.  4","Legislative District 4","Pima",6681,"Williams, Sara Mae","GRN",849,1467,1467,1557,1709,1709,1786,1786,1786,1941,1941,1968,1968
1625,"State Representative - District No.  4","Legislative District 4","Pinal",6681,"Williams, Sara Mae","GRN",5,18,18,19,20,20,24,24,27,27,27,27,27
1625,"State Representative - District No.  4","Legislative District 4","Yuma",6681,"Williams, Sara Mae","GRN",1544,2345,2499,2678,2678,2678,2678,2678,2678,2678,2715,2715,2715
1626,"State Representative - District No.  5","Legislative District 5","State",6927,"Biasiucci, Leo","REP",21184,34265,34756,36738,38465,38465,38560,38871,38967,39260,39260,39260,39260
1626,"State Representative - District No.  5","Legislative District 5","Mohave",6927,"Biasiucci, Leo","REP",21184,31856,32347,34329,36056,36056,36151,36462,36558,36558,36558,36558,36558
1626,"State Representative - District No.  5","Legislative District 5","State",6397,"Cobb, Regina","REP",25680,40905,41547,44016,46058,46058,46165,46527,46626,46928,46928,46928,46928
1626,"State Representative - District No.  5","Legislative District 5","Mohave",6397,"Cobb, Regina","REP",25680,38329,38971,41440,43482,43482,43589,43951,44050,44051,44051,44051,44051
1626,"State Representative - District No.  5","Legislative District 5","State",6917,"McCord Robinson, Mary","DEM",10524,16057,16322,17376,18193,18193,18237,18376,18412,18566,18566,18566,18566
1626,"State Representative - District No.  5","Legislative District 5","Mohave",6917,"McCord Robinson, Mary","DEM",10524,14724,14989,16043,16860,16860,16904,17043,17079,17079,17079,17079,17079
1627,"State Representative - District No.  6","Legislative District 6","State",6725,"Blackman, Walter ""Walt""","REP",30593,38883,40385,41067,42395,43870,44595,44871,45099,45210,45210,45210,45210
1627,"State Representative - District No.  6","Legislative District 6","Coconino",6725,"Blackman, Walter ""Walt""","REP",10325,11842,11842,12020,12020,13205,13930,14115,14341,14420,14420,14420,14420
1627,"State Representative - District No.  6","Legislative District 6","Gila",6725,"Blackman, Walter ""Walt""","REP",6254,7512,8631,8734,8920,8920,8920,8920,8920,8922,8922,8922,8922
1627,"State Representative - District No.  6","Legislative District 6","Navajo",6725,"Blackman, Walter ""Walt""","REP",4445,7315,7315,7315,8199,8238,8238,8238,8240,8240,8240,8240,8240
1627,"State Representative - District No.  6","Legislative District 6","Yavapai",6725,"Blackman, Walter ""Walt""","REP",9569,12214,12597,12998,13256,13507,13507,13598,13598,13628,13628,13628,13628
1627,"State Representative - District No.  6","Legislative District 6","State",6895,"French, Felicia","DEM",30536,36238,37227,38086,38573,41508,42617,43101,43582,43737,43737,43737,43737
1627,"State Representative - District No.  6","Legislative District 6","Coconino",6895,"French, Felicia","DEM",16879,19508,19508,19903,19903,22460,23569,23953,24434,24546,24546,24546,24546
1627,"State Representative - District No.  6","Legislative District 6","Gila",6895,"French, Felicia","DEM",2781,3176,3643,3687,3769,3769,3769,3769,3769,3769,3769,3769,3769
1627,"State Representative - District No.  6","Legislative District 6","Navajo",6895,"French, Felicia","DEM",1310,1813,1813,1813,1980,1991,1991,1991,1991,1991,1991,1991,1991
1627,"State Representative - District No.  6","Legislative District 6","Yavapai",6895,"French, Felicia","DEM",9566,11741,12263,12683,12921,13288,13288,13388,13388,13431,13431,13431,13431
1627,"State Representative - District No.  6","Legislative District 6","State",6923,"Thorpe, Bob","REP",30327,38159,39635,40308,41472,42888,43647,43942,44192,44314,44314,44314,44314
1627,"State Representative - District No.  6","Legislative District 6","Coconino",6923,"Thorpe, Bob","REP",10679,12299,12299,12476,12476,13631,14390,14590,14838,14927,14927,14927,14927
1627,"State Representative - District No.  6","Legislative District 6","Gila",6923,"Thorpe, Bob","REP",6141,7358,8451,8547,8725,8725,8725,8725,8725,8726,8726,8726,8726
1627,"State Representative - District No.  6","Legislative District 6","Navajo",6923,"Thorpe, Bob","REP",3969,6381,6381,6381,7112,7136,7136,7136,7138,7138,7138,7138,7138
1627,"State Representative - District No.  6","Legislative District 6","Yavapai",6923,"Thorpe, Bob","REP",9538,12121,12504,12904,13159,13396,13396,13491,13491,13523,13523,13523,13523
1627,"State Representative - District No.  6","Legislative District 6","State",6504,"Tyler, Bobby","DEM",26639,31317,32091,32800,33212,35765,36737,37149,37538,37656,37656,37656,37656
1627,"State Representative - District No.  6","Legislative District 6","Coconino",6504,"Tyler, Bobby","DEM",14992,17148,17148,17481,17481,19690,20662,21008,21397,21482,21482,21482,21482
1627,"State Representative - District No.  6","Legislative District 6","Gila",6504,"Tyler, Bobby","DEM",2370,2680,3029,3064,3124,3124,3124,3124,3124,3124,3124,3124,3124
1627,"State Representative - District No.  6","Legislative District 6","Navajo",6504,"Tyler, Bobby","DEM",1180,1701,1701,1701,1857,1871,1871,1871,1871,1871,1871,1871,1871
1627,"State Representative - District No.  6","Legislative District 6","Yavapai",6504,"Tyler, Bobby","DEM",8097,9788,10213,10554,10750,11080,11080,11146,11146,11179,11179,11179,11179
1628,"State Representative - District No.  7","Legislative District 7","State",6775,"Shamley, Doyel","REP",11816,19445,19482,21037,22047,22448,22541,22577,22590,22677,22677,22677,22677
1628,"State Representative - District No.  7","Legislative District 7","Apache",6775,"Shamley, Doyel","REP",3400,6544,6572,8073,8073,8104,8104,8104,8104,8115,8115,8115,8115
1628,"State Representative - District No.  7","Legislative District 7","Coconino",6775,"Shamley, Doyel","REP",2012,3071,3071,3121,3121,3416,3504,3540,3552,3628,3628,3628,3628
1628,"State Representative - District No.  7","Legislative District 7","Gila",6775,"Shamley, Doyel","REP",55,148,156,156,171,171,171,171,171,171,171,171,171
1628,"State Representative - District No.  7","Legislative District 7","Graham",6775,"Shamley, Doyel","REP",12,67,68,68,68,68,68,68,68,68,68,68,68
1628,"State Representative - District No.  7","Legislative District 7","Mohave",6775,"Shamley, Doyel","REP",22,63,63,67,71,71,76,76,76,76,76,76,76
1628,"State Representative - District No.  7","Legislative District 7","Navajo",6775,"Shamley, Doyel","REP",6315,9552,9552,9552,10543,10618,10618,10618,10619,10619,10619,10619,10619
1628,"State Representative - District No.  7","Legislative District 7","State",6869,"Teller, Arlando","DEM",9406,23059,23233,25361,26026,26490,26637,26670,26695,26810,26810,26810,26810
1628,"State Representative - District No.  7","Legislative District 7","Apache",6869,"Teller, Arlando","DEM",2647,8104,8247,10191,10191,10271,10271,10271,10271,10281,10281,10281,10281
1628,"State Representative - District No.  7","Legislative District 7","Coconino",6869,"Teller, Arlando","DEM",2452,5094,5094,5264,5264,5529,5672,5705,5730,5835,5835,5835,5835
1628,"State Representative - District No.  7","Legislative District 7","Gila",6869,"Teller, Arlando","DEM",90,374,392,398,437,437,437,437,437,437,437,437,437
1628,"State Representative - District No.  7","Legislative District 7","Graham",6869,"Teller, Arlando","DEM",66,381,394,394,394,394,394,394,394,394,394,394,394
1628,"State Representative - District No.  7","Legislative District 7","Mohave",6869,"Teller, Arlando","DEM",26,86,86,94,101,101,105,105,105,105,105,105,105
1628,"State Representative - District No.  7","Legislative District 7","Navajo",6869,"Teller, Arlando","DEM",4125,9020,9020,9020,9639,9758,9758,9758,9758,9758,9758,9758,9758
1628,"State Representative - District No.  7","Legislative District 7","State",6593,"Tsosie, Myron","DEM",11376,29995,30207,32878,33720,34334,34502,34554,34585,34739,34739,34739,34739
1628,"State Representative - District No.  7","Legislative District 7","Apache",6593,"Tsosie, Myron","DEM",3300,10708,10874,13305,13305,13421,13421,13421,13421,13430,13430,13430,13430
1628,"State Representative - District No.  7","Legislative District 7","Coconino",6593,"Tsosie, Myron","DEM",2956,6512,6512,6735,6735,7053,7215,7267,7297,7442,7442,7442,7442
1628,"State Representative - District No.  7","Legislative District 7","Gila",6593,"Tsosie, Myron","DEM",156,739,766,777,868,868,868,868,868,868,868,868,868
1628,"State Representative - District No.  7","Legislative District 7","Graham",6593,"Tsosie, Myron","DEM",101,590,608,608,608,608,608,608,608,608,608,608,608
1628,"State Representative - District No.  7","Legislative District 7","Mohave",6593,"Tsosie, Myron","DEM",31,127,128,134,143,143,149,149,149,149,149,149,149
1628,"State Representative - District No.  7","Legislative District 7","Navajo",6593,"Tsosie, Myron","DEM",4832,11319,11319,11319,12061,12241,12241,12241,12242,12242,12242,12242,12242
1629,"State Representative - District No.  8","Legislative District 8","State",6500,"Casillas, Carmen","DEM",8248,12626,14208,16277,17403,18900,20058,20058,21169,21171,21171,21171,21171
1629,"State Representative - District No.  8","Legislative District 8","Gila",6500,"Casillas, Carmen","DEM",1564,1946,2198,2209,2276,2276,2276,2276,2276,2278,2278,2278,2278
1629,"State Representative - District No.  8","Legislative District 8","Pinal",6500,"Casillas, Carmen","DEM",6684,10680,12010,14068,15127,16624,17782,17782,18893,18893,18893,18893,18893
1629,"State Representative - District No.  8","Legislative District 8","State",6609,"Cook, David","REP",12299,18409,20481,22833,24189,25890,27236,27236,28421,28421,28421,28421,28421
1629,"State Representative - District No.  8","Legislative District 8","Gila",6609,"Cook, David","REP",2000,2590,2926,2941,3057,3057,3057,3057,3057,3057,3057,3057,3057
1629,"State Representative - District No.  8","Legislative District 8","Pinal",6609,"Cook, David","REP",10299,15819,17555,19892,21132,22833,24179,24179,25364,25364,25364,25364,25364
1629,"State Representative - District No.  8","Legislative District 8","State",6376,"Gross, Linda C","DEM",7920,11774,13286,15218,16288,17623,18660,18660,19528,19530,19530,19530,19530
1629,"State Representative - District No.  8","Legislative District 8","Gila",6376,"Gross, Linda C","DEM",1541,1908,2160,2172,2224,2224,2224,2224,2224,2226,2226,2226,2226
1629,"State Representative - District No.  8","Legislative District 8","Pinal",6376,"Gross, Linda C","DEM",6379,9866,11126,13046,14064,15399,16436,16436,17304,17304,17304,17304,17304
1629,"State Representative - District No.  8","Legislative District 8","State",6621,"Shope, Thomas ""T.J.""","REP",12062,18234,20265,22629,23977,25682,27038,27038,28150,28150,28150,28150,28150
1629,"State Representative - District No.  8","Legislative District 8","Gila",6621,"Shope, Thomas ""T.J.""","REP",1687,2173,2454,2462,2531,2531,2531,2531,2531,2531,2531,2531,2531
1629,"State Representative - District No.  8","Legislative District 8","Pinal",6621,"Shope, Thomas ""T.J.""","REP",10375,16061,17811,20167,21446,23151,24507,24507,25619,25619,25619,25619,25619
1630,"State Representative - District No.  9","Legislative District 9","State",6481,"Friese, Randall ""Randy""","DEM",32416,38925,38925,42319,45426,45426,47363,47363,47363,48969,48969,49755,49755
1630,"State Representative - District No.  9","Legislative District 9","Pima",6481,"Friese, Randall ""Randy""","DEM",32416,38925,38925,42319,45426,45426,47363,47363,47363,48969,48969,49755,49755
1630,"State Representative - District No.  9","Legislative District 9","State",6371,"Henderson, Ana","REP",22164,29496,29496,31480,33656,33656,34827,34827,34827,35909,35909,36613,36613
1630,"State Representative - District No.  9","Legislative District 9","Pima",6371,"Henderson, Ana","REP",22164,29496,29496,31480,33656,33656,34827,34827,34827,35909,35909,36613,36613
1630,"State Representative - District No.  9","Legislative District 9","State",6444,"Powers Hannley, Pamela","DEM",31599,38129,38129,41521,44574,44574,46485,46485,46485,48179,48179,49011,49011
1630,"State Representative - District No.  9","Legislative District 9","Pima",6444,"Powers Hannley, Pamela","DEM",31599,38129,38129,41521,44574,44574,46485,46485,46485,48179,48179,49011,49011
1631,"State Representative - District No. 10","Legislative District 10","State",6335,"Clodfelter, Todd","REP",23420,31366,31366,33286,35380,35380,36726,36726,36726,37902,37902,38697,38697
1631,"State Representative - District No. 10","Legislative District 10","Pima",6335,"Clodfelter, Todd","REP",23420,31366,31366,33286,35380,35380,36726,36726,36726,37902,37902,38697,38697
1631,"State Representative - District No. 10","Legislative District 10","State",6611,"DeGrazia, Domingo","DEM",27470,33199,33199,35993,38675,38675,40490,40490,40490,41907,41907,42716,42716
1631,"State Representative - District No. 10","Legislative District 10","Pima",6611,"DeGrazia, Domingo","DEM",27470,33199,33199,35993,38675,38675,40490,40490,40490,41907,41907,42716,42716
1631,"State Representative - District No. 10","Legislative District 10","State",6825,"Engel, Kirsten","DEM",31399,38256,38256,41500,44555,44555,46608,46608,46608,48224,48224,49163,49163
1631,"State Representative - District No. 10","Legislative District 10","Pima",6825,"Engel, Kirsten","DEM",31399,38256,38256,41500,44555,44555,46608,46608,46608,48224,48224,49163,49163
1631,"State Representative - District No. 10","Legislative District 10","State",6986,"Reilly, Joshua","GRN",4927,6319,6319,6756,7167,7167,7473,7473,7473,7727,7727,7896,7896
1631,"State Representative - District No. 10","Legislative District 10","Pima",6986,"Reilly, Joshua","GRN",4927,6319,6319,6756,7167,7167,7473,7473,7473,7727,7727,7896,7896
1632,"State Representative - District No. 11","Legislative District 11","State",7003,"Finchem, Mark","REP",27362,36768,37978,40970,43240,44228,46454,46454,47214,47985,47985,48563,48563
1632,"State Representative - District No. 11","Legislative District 11","Pima",7003,"Finchem, Mark","REP",20199,26113,26113,27528,29149,29149,30385,30385,30385,31156,31156,31734,31734
1632,"State Representative - District No. 11","Legislative District 11","Pinal",7003,"Finchem, Mark","REP",7163,10655,11865,13442,14091,15079,16069,16069,16829,16829,16829,16829,16829
1632,"State Representative - District No. 11","Legislative District 11","State",6470,"Lyon, Hollace","DEM",22397,27754,28789,31712,33651,34499,36303,36303,36914,37535,37535,37992,37992
1632,"State Representative - District No. 11","Legislative District 11","Pima",6470,"Lyon, Hollace","DEM",17450,20619,20619,22021,23374,23374,24322,24322,24322,24943,24943,25400,25400
1632,"State Representative - District No. 11","Legislative District 11","Pinal",6470,"Lyon, Hollace","DEM",4947,7135,8170,9691,10277,11125,11981,11981,12592,12592,12592,12592,12592
1632,"State Representative - District No. 11","Legislative District 11","State",7020,"Quiroz, Marcela","DEM",21134,26824,27773,30706,32574,33442,35349,35349,36086,36739,36739,37265,37265
1632,"State Representative - District No. 11","Legislative District 11","Pima",7020,"Quiroz, Marcela","DEM",16623,19835,19835,21232,22560,22560,23479,23479,23479,24132,24132,24658,24658
1632,"State Representative - District No. 11","Legislative District 11","Pinal",7020,"Quiroz, Marcela","DEM",4511,6989,7938,9474,10014,10882,11870,11870,12607,12607,12607,12607,12607
1632,"State Representative - District No. 11","Legislative District 11","State",6646,"Roberts, Bret","REP",27165,36669,37856,40937,43180,44211,46493,46493,47338,48089,48089,48676,48676
1632,"State Representative - District No. 11","Legislative District 11","Pima",6646,"Roberts, Bret","REP",19928,25771,25771,27181,28758,28758,29961,29961,29961,30712,30712,31299,31299
1632,"State Representative - District No. 11","Legislative District 11","Pinal",6646,"Roberts, Bret","REP",7237,10898,12085,13756,14422,15453,16532,16532,17377,17377,17377,17377,17377
1633,"State Representative - District No. 12","Legislative District 12","State",7074,"Bisaccia, Joe","DEM",18229,24374,28194,29765,32347,33710,34306,34664,35180,35618,36290,37165,37597
1633,"State Representative - District No. 12","Legislative District 12","Maricopa",7074,"Bisaccia, Joe","DEM",18139,24249,28052,29567,32145,33461,34057,34415,34917,35355,36027,36902,37334
1633,"State Representative - District No. 12","Legislative District 12","Pinal",7074,"Bisaccia, Joe","DEM",90,125,142,198,202,249,249,249,263,263,263,263,263
1633,"State Representative - District No. 12","Legislative District 12","State",6514,"Grantham, Travis","REP",28759,39111,43947,45894,50737,53188,53967,54474,55169,55780,56810,58202,58928
1633,"State Representative - District No. 12","Legislative District 12","Maricopa",6514,"Grantham, Travis","REP",28559,38801,43574,45411,50225,52580,53359,53866,54536,55147,56177,57569,58295
1633,"State Representative - District No. 12","Legislative District 12","Pinal",6514,"Grantham, Travis","REP",200,310,373,483,512,608,608,608,633,633,633,633,633
1633,"State Representative - District No. 12","Legislative District 12","State",6849,"Petersen, Warren","REP",28936,39398,44197,46131,50936,53379,54153,54663,55344,55937,56981,58364,59095
1633,"State Representative - District No. 12","Legislative District 12","Maricopa",6849,"Petersen, Warren","REP",28738,39095,43831,45664,50440,52791,53565,54075,54733,55326,56370,57753,58484
1633,"State Representative - District No. 12","Legislative District 12","Pinal",6849,"Petersen, Warren","REP",198,303,366,467,496,588,588,588,611,611,611,611,611
1633,"State Representative - District No. 12","Legislative District 12","State",7053,"Robinson, Lynsey","DEM",18988,25765,29768,31419,34140,35578,36216,36598,37173,37686,38414,39376,39841
1633,"State Representative - District No. 12","Legislative District 12","Maricopa",7053,"Robinson, Lynsey","DEM",18892,25630,29614,31207,33924,35323,35961,36343,36904,37417,38145,39107,39572
1633,"State Representative - District No. 12","Legislative District 12","Pinal",7053,"Robinson, Lynsey","DEM",96,135,154,212,216,255,255,255,269,269,269,269,269
1634,"State Representative - District No. 13","Legislative District 13","State",6270,"Dunn, Timothy ""Tim""","REP",28449,36204,39231,40991,42742,43186,43435,43755,44328,44731,45466,46316,46602
1634,"State Representative - District No. 13","Legislative District 13","Maricopa",6270,"Dunn, Timothy ""Tim""","REP",17722,22330,24593,25579,27330,27774,28023,28343,28916,29319,29859,30709,30995
1634,"State Representative - District No. 13","Legislative District 13","Yuma",6270,"Dunn, Timothy ""Tim""","REP",10727,13874,14638,15412,15412,15412,15412,15412,15412,15412,15607,15607,15607
1634,"State Representative - District No. 13","Legislative District 13","State",6530,"Osborne, Joanne","REP",26378,33521,36471,38006,39899,40358,40579,40928,41508,41921,42609,43480,43780
1634,"State Representative - District No. 13","Legislative District 13","Maricopa",6530,"Osborne, Joanne","REP",18417,22846,25229,26218,28111,28570,28791,29140,29720,30133,30707,31578,31878
1634,"State Representative - District No. 13","Legislative District 13","Yuma",6530,"Osborne, Joanne","REP",7961,10675,11242,11788,11788,11788,11788,11788,11788,11788,11902,11902,11902
1634,"State Representative - District No. 13","Legislative District 13","State",6248,"Tzitzura, Thomas","DEM",15814,20752,23061,24303,25794,26169,26300,26494,26905,27225,27759,28333,28523
1634,"State Representative - District No. 13","Legislative District 13","Maricopa",6248,"Tzitzura, Thomas","DEM",11112,14520,16392,17212,18703,19078,19209,19403,19814,20134,20539,21113,21303
1634,"State Representative - District No. 13","Legislative District 13","Yuma",6248,"Tzitzura, Thomas","DEM",4702,6232,6669,7091,7091,7091,7091,7091,7091,7091,7220,7220,7220
1635,"State Representative - District No. 14","Legislative District 14","State",6218,"Griffin, Gail","REP",30441,40662,41316,44018,44821,44821,45424,46216,46216,46491,46491,46797,46797
1635,"State Representative - District No. 14","Legislative District 14","Cochise",6218,"Griffin, Gail","REP",16152,23210,23210,25213,25213,25213,25213,26005,26005,26006,26006,26006,26006
1635,"State Representative - District No. 14","Legislative District 14","Graham",6218,"Griffin, Gail","REP",5532,6044,6698,6698,6698,6698,6698,6698,6698,6698,6698,6698,6698
1635,"State Representative - District No. 14","Legislative District 14","Greenlee",6218,"Griffin, Gail","REP",1213,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394,1394
1635,"State Representative - District No. 14","Legislative District 14","Pima",6218,"Griffin, Gail","REP",7544,10014,10014,10713,11516,11516,12119,12119,12119,12393,12393,12699,12699
1635,"State Representative - District No. 14","Legislative District 14","State",6323,"Karp, Bob","DEM",16917,20722,20862,22802,23258,23258,23606,24180,24180,24374,24374,24539,24539
1635,"State Representative - District No. 14","Legislative District 14","Cochise",6323,"Karp, Bob","DEM",9985,12643,12643,14031,14031,14031,14031,14605,14605,14606,14606,14606,14606
1635,"State Representative - District No. 14","Legislative District 14","Graham",6323,"Karp, Bob","DEM",1624,1716,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856,1856
1635,"State Representative - District No. 14","Legislative District 14","Greenlee",6323,"Karp, Bob","DEM",776,849,849,849,849,849,849,849,849,849,849,849,849
1635,"State Representative - District No. 14","Legislative District 14","Pima",6323,"Karp, Bob","DEM",4532,5514,5514,6066,6522,6522,6870,6870,6870,7063,7063,7228,7228
1635,"State Representative - District No. 14","Legislative District 14","State",6382,"Nutt, Becky","REP",29879,40038,40679,43384,44193,44193,44810,45602,45602,45874,45874,46155,46155
1635,"State Representative - District No. 14","Legislative District 14","Cochise",6382,"Nutt, Becky","REP",15736,22789,22789,24778,24778,24778,24778,25570,25570,25570,25570,25570,25570
1635,"State Representative - District No. 14","Legislative District 14","Graham",6382,"Nutt, Becky","REP",5357,5856,6497,6497,6497,6497,6497,6497,6497,6497,6497,6497,6497
1635,"State Representative - District No. 14","Legislative District 14","Greenlee",6382,"Nutt, Becky","REP",1273,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448,1448
1635,"State Representative - District No. 14","Legislative District 14","Pima",6382,"Nutt, Becky","REP",7513,9945,9945,10661,11470,11470,12087,12087,12087,12359,12359,12640,12640
1635,"State Representative - District No. 14","Legislative District 14","State",6942,"Renne-Leon, Shelley","DEM",17621,21689,21835,23814,24289,24289,24645,25251,25251,25452,25452,25651,25651
1635,"State Representative - District No. 14","Legislative District 14","Cochise",6942,"Renne-Leon, Shelley","DEM",10488,13259,13259,14703,14703,14703,14703,15309,15309,15312,15312,15312,15312
1635,"State Representative - District No. 14","Legislative District 14","Graham",6942,"Renne-Leon, Shelley","DEM",1741,1850,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996
1635,"State Representative - District No. 14","Legislative District 14","Greenlee",6942,"Renne-Leon, Shelley","DEM",800,878,878,878,878,878,878,878,878,878,878,878,878
1635,"State Representative - District No. 14","Legislative District 14","Pima",6942,"Renne-Leon, Shelley","DEM",4592,5702,5702,6237,6712,6712,7068,7068,7068,7266,7266,7465,7465
